시도,추출시군구,어린이집명,주소,위도,경도
경기도,성남시 분당구,정자동아 사임당 어린이집,"경기도 성남시 분당구 불정로 141 107동 102호(정자동, 정든마을동아1단지아파트)",37.35952681,127.1206109
경기도,성남시 분당구,분당꾸러기들공동육아어린이집,"경기도 성남시 분당구 야탑로 20 , 1층",37.40833356,127.1228521
경기도,성남시 분당구,한국지역난방공사따소미어린이집,"경기도 성남시 분당구 수내로 181 샛별마을우방아파트 단지 입구1,2층 (상가 맞은 편) (분당동)",37.37295286,127.1278598
경기도,성남시 분당구,다예린어린이집,경기도 성남시 분당구 미금로 215 (금곡동 청솔마을 대원아파트)813동103호,37.35141545,127.1119407
경기도,성남시 분당구,즐거운어린이집,경기도 성남시 분당구  내정로 10 703동 101호,37.36084953,127.115905
경기도,성남시 분당구,사임당어린이집,경기도 성남시 분당구 벌말로50번길 27 현대빌라 상가동 1층(야탑동),37.41219894,127.1407844
경기도,성남시 분당구,꿈이자라는땅어린이집,"경기도 성남시 분당구 분당로201번길 17 104동 101호(서현동, 효자촌현대1단지아파트)",37.37659514,127.1328676
경기도,성남시 분당구,꿈터어린이집,"경기도 성남시 분당구 정자일로 80 407동 104호(정자동, 상록마을임광4단지아파트)",37.35776493,127.106336
경기도,성남시 분당구,하늘꿈어린이집,"경기도 성남시 분당구 무지개로 144 502동 102호(구미동, 무지개마을청구5단지아파트)",37.33952019,127.1184634
경기도,성남시 분당구,이매진어린이집,"경기도 성남시 분당구 양현로 88 503동 105호(이매동, 이매촌동부코오롱아파트)",37.3904829,127.1254253
경기도,성남시 분당구,예뜰어린이집,경기도 성남시 분당구 백현로144번길 29-8 경기도 성남시 분당구 백현로144번길 29-8,37.37159181,127.1127601
경기도,성남시 분당구,키즈펀어린이집,"경기도 성남시 분당구 미금로 63 310동 101호(구미동, 무지개마을건영3단지아파트)",37.33940823,127.1141248
경기도,성남시 분당구,울타리어린이집,"경기도 성남시 분당구 벌말로50번길 14 702동102호(야탑동,매화마을화성빌리지)",37.41148849,127.1391112
경기도,성남시 분당구,꼬망스어린이집,"경기도 성남시 분당구 내정로 24 601동 101호(정자동, 정든한진아파트)",37.36281672,127.1151902
경기도,성남시 분당구,리틀예꼬어린이집,"경기도 성남시 분당구 불정로 397 309동 104호(서현동, 효자촌임광아파트)",37.3774986,127.1375919
경기도,성남시 분당구,분당굴렁쇠공동육아어린이집,경기도 성남시 분당구 분당로 190 102동 106호,37.37466411,127.1303963
경기도,성남시 분당구,에듀키즈어린이집,경기도 성남시 분당구 정자일로 72 (금곡동 청솔마을 한라아파트) 308동103호,37.35639887,127.1076446
경기도,성남시 분당구,토들러랜드어린이집,"경기도 성남시 분당구 내정로 185 212동 101호(수내동, 양지마을청구아파트)",37.37577692,127.1195264
경기도,성남시 분당구,달과별 어린이집,"경기도 성남시 분당구 판교원로 237 702동 102호(판교동, 원마을 모아미래도아파트)",37.38760115,127.0921291
경기도,성남시 분당구,세아어린이집,경기도 성남시 분당구 판교로 393 이지더원아파트 관리사무소내 세아어린이집,37.40632188,127.1182345
경기도,성남시 분당구,수내분더바움어린이집,"경기도 성남시 분당구 내정로165번길 35 517동 101호(수내동, 양지마을한양1차아파트)",37.37580897,127.1144441
경기도,성남시 분당구,로제비앙 어린이집,"경기도 성남시 분당구 판교원로81번길 15 1001동 104호(운중동, 산운마을대광로제비앙아파트)",37.39063233,127.0751171
경기도,성남시 분당구,한스어린이집,"경기도 성남시 분당구 장미로 139 209동 104호(야탑동, 매화마을주공2단지아파트)",37.41480898,127.1362771
경기도,성남시 분당구,서교아이숲어린이집,경기도 성남시 분당구 판교원로 68 산운마을 주공휴먼시아아파트 11단지 관리동 보육실 (운중동),37.38916312,127.07512
경기도,성남시 분당구,아해뜰어린이집,경기도 성남시 분당구 판교원로 46 산운마을 12단지 관리동 (운중동),37.38942324,127.0726657
경기도,성남시 분당구,청림어린이집,경기도 성남시 분당구 동판교로 226 봇들마을 휴먼시아 4단지 주민복지동 1층 (삼평동),37.40260111,127.1177019
경기도,성남시 분당구,상록i어린이집,경기도 성남시 분당구 판교원로 255 상록아파트 주민복지동 (판교동),37.3873049,127.0968597
경기도,성남시 분당구,솜사탕어린이집,"경기도 성남시 분당구 장미로 139 207동 104호(야탑동, 매화마을공무원2단지아파트)",37.41480898,127.1362771
경기도,성남시 분당구,새봄어린이집,경기도 성남시 분당구 판교원로82번길 60 산운마을 14단지 경남아너스빌 주민복지동 1층 (운중동),37.38305994,127.0739908
경기도,성남시 분당구,판교분더바움숲어린이집,경기도 성남시 분당구 판교로 50 판교원마을 주공1단지 주민복지동 (판교동),37.39072492,127.086502
경기도,성남시 분당구,리키즈어린이집,"경기도 성남시 분당구 장미로 139 204동 103호(야탑동, 매화마을공무원2단지아파트)",37.41480898,127.1362771
경기도,성남시 분당구,맑고고운어린이집,경기도 성남시 분당구 판교역로 102 백현마을 5단지 보육시설 (백현동),37.38934699,127.112235
경기도,성남시 분당구,키즈맘 아일랜드어린이집,경기도 성남시 분당구 판교역로 72 백현마을 8단지 관리동 (백현동),37.38695035,127.1105233
경기도,성남시 분당구,사랑나무어린이집,경기도 성남시 분당구 판교원로 207 판교원마을 5단지 생활지원센터1층 (판교동),37.38663517,127.0887016
경기도,성남시 분당구,제생병원어린이집,경기도 성남시 분당구 황새울로341번길 23 별관1층(서현1동),37.38735669,127.1210385
경기도,성남시 분당구,화랑어린이집,"경기도 성남시 분당구 동판교로 153 (삼평동,봇들마을8단지아파트) 보육시설",37.39511328,127.1160421
경기도,성남시 분당구,하늘어린이집,경기도 성남시 분당구 동판교로 275 봇들마을 풍성신미주 관리동 1층 (삼평동),37.40641418,127.1147216
경기도,성남시 분당구,이화프뢰벨 어린이집,"경기도 성남시 분당구 판교역로 98 701동 101호(백현동, 백현마을7단지아파트)",37.38933379,127.1107492
경기도,성남시 분당구,숲속반디 어린이집,경기도 성남시 분당구 동판교로 122 백현마을 2단지 보육시설 (백현동),37.39263021,127.119688
경기도,성남시 분당구,삼평어린이집,경기도 성남시 분당구 동판교로 268 (삼평동),37.40615593,127.115843
경기도,성남시 분당구,한림풀에버어린이집,경기도 성남시 분당구 서판교로 29 판교원마을 9단지 한림풀에버 주민복지동 (판교동),37.38988163,127.0973138
경기도,성남시 분당구,판교세븐벤처밸리 어린이집,경기도 성남시 분당구 판교로228번길 15 판교세븐벤처밸리1 농수산홈쇼핑 1층 (삼평동),37.40165682,127.1008586
경기도,성남시 분당구,꼬망쎄어린이집,"경기도 성남시 분당구 장미로 55 132동 107호(야탑동, 장미마을코오롱아파트)",37.41522289,127.1243576
경기도,성남시 분당구,행복한어린이집,경기도 성남시 분당구 서판교로 147 판교원마을 현대힐스테이트11단지  관리동 1층 (판교동),37.39799364,127.0956344
경기도,성남시 분당구,아기사랑어린이집,"경기도 성남시 분당구 이매로 11 601동 103호(이매동, 아름마을 선경아파트)",37.39551645,127.1215517
경기도,성남시 분당구,예쁜아이어린이집,경기도 성남시 분당구 분당로263번길 13 그린타워 612동 101호(서현2동),37.37169467,127.137882
경기도,성남시 분당구,하나아이어린이집,"경기도 성남시 분당구 장미로 55 128동 102호(야탑동, 장미마을코오롱아파트)",37.41522289,127.1243576
경기도,성남시 분당구,판교이든아이어린이집,"경기도 성남시 분당구 판교역로 49 백현마을 대림E편한세상 9단지내 보육시설 1,2층 (백현동)",37.38324223,127.1081325
경기도,성남시 분당구,리틀꼬망스어린이집,"경기도 성남시 분당구 불정로 219 111동 104호(정자동, 한솔마을청구아파트)",37.36469534,127.123339
경기도,성남시 분당구,하이어린이집,경기도 성남시 분당구 동판교로 155 봇들마을 7단지보육시설 (삼평동),37.39658172,127.1146134
경기도,성남시 분당구,키즈키즈어린이집,경기도 성남시 분당구 장미로 55 (야탑동 장미마을 코오롱아파트)125동101호,37.41522289,127.1243576
경기도,성남시 분당구,동그라미어린이집,"경기도 성남시 분당구 구미로 50 209동 103호(구미동, 무지개마을LG아파트)",37.33747035,127.1134063
경기도,성남시 분당구,무지개어린이집,"경기도 성남시 분당구 판교로 430 205동 103호(이매동, 아름마을한성아파트)",37.40517713,127.1208194
경기도,성남시 분당구,해맑은어린이집,경기도 성남시 분당구 벌말로40번길 5-3 테크노빌 1층 101호 (야탑동),37.41184732,127.1388393
경기도,성남시 분당구,베이비캐슬어린이집,"경기도 성남시 분당구 야탑로 124 611동 102호(야탑동, 탑마을벽산아파트)",37.40907747,127.1311316
경기도,성남시 분당구,판교어린이집,경기도 성남시 분당구 판교원로 200 (판교동),37.38594842,127.0882073
경기도,성남시 분당구,예지어린이집,"경기도 성남시 분당구 미금로 23 108동 101호(구미동, 무지개마을대림아파트)",37.33546637,127.1158242
경기도,성남시 분당구,봇들제2어린이집,경기도 성남시 분당구 동판교로 212 봇들마을6단지 (삼평동),37.40181304,127.1175499
경기도,성남시 분당구,한마음어린이집,경기도 성남시 분당구 야탑로 227 한마음복지관,37.40824925,127.1442127
경기도,성남시 분당구,포스코DX어린이집,경기도 성남시 분당구 판교로 255 포스코DX 1층 (삼평동),37.40374223,127.1030469
경기도,성남시 분당구,꿈초롱어린이집,"경기도 성남시 분당구 미금로 184 116동 103호(구미동, 까치마을대우1단지아파트)",37.35017844,127.1165903
경기도,성남시 분당구,한신어린이집,"경기도 성남시 분당구 서현로 181 202동 104호(이매동, 이매촌한신아파트)",37.3891259,127.1245449
경기도,성남시 분당구,맘편한어린이집,"경기도 성남시 분당구 탄천로 95 419동 101호(이매동, 아름마을)",37.39946033,127.1210054
경기도,성남시 분당구,판교제2어린이집,경기도 성남시 분당구 판교공원로4길 27 (판교동),37.39202206,127.0905508
경기도,성남시 분당구,아이꿈터어린이집,경기도 성남시 분당구 중앙공원로 53 122동102호,37.38437541,127.1282777
경기도,성남시 분당구,초록나무어린이집,"경기도 성남시 분당구 중앙공원로 17 316동 102호(서현동, 한양아파트)",37.37918594,127.1262096
경기도,성남시 분당구,사랑맘어린이집,"경기도 성남시 분당구 동판교로 275 123동102호(삼평동, 봇들마을 풍성신미주아파트)",37.40641418,127.1147216
경기도,성남시 분당구,도담어린이집,"경기도 성남시 분당구 분당로263번길 24 113동102호(분당동,장안건영아파트)",37.37064501,127.1395455
경기도,성남시 분당구,동아아이크니어린이집,"경기도 성남시 분당구 불정로 179 207동102호( 정자3동, 정든마을 동아2단지아파트)",37.3603583,127.1211132
경기도,성남시 분당구,예쁨사랑어린이집,"경기도 성남시 분당구 정자일로 46 205동 103호(금곡동, 청솔마을  화인아파트)",37.35454107,127.1063184
경기도,성남시 분당구,베이비0123어린이집,"경기도 성남시 분당구 정자로 112 503동104호(정자3동, 정든마을 신화5단지아파트)",37.3623505,127.1170575
경기도,성남시 분당구,현대어린이집,경기도 성남시 분당구 장미로 101 806동 101호(야탑동 장미마을 현대아파트),37.41597067,127.1293735
경기도,성남시 분당구,꿈담어린이집,경기도 성남시 분당구 불정로 362 608동103호(서현동 효자촌 화성아파트),37.37274193,127.1361711
경기도,성남시 분당구,금빛어린이집,경기도 성남시 분당구 정자일로 46 204동104호(금곡동 청솔마을 화인아파트),37.35454107,127.1063184
경기도,성남시 분당구,IBK 참! 좋은어린이집,경기도 성남시 분당구 황새울로360번길 29 3층(서현1동),37.38516685,127.1250145
경기도,성남시 분당구,만도어린이집,경기도 성남시 분당구 판교로255번길 21 만도 글로벌알앤디센터 1층,37.40444643,127.1005862
경기도,성남시 분당구,조은어린이집,경기도 성남시 분당구 양현로94번길 28 (이매동 이매촌 동신아파트) 305동101호,37.38944641,127.1273184
경기도,성남시 분당구,엄마사랑어린이집,경기도 성남시 분당구 미금일로 58 (구미동 까치마을 롯데선경아파트) 413동101호,37.3472659,127.113119
경기도,성남시 분당구,올리브새싹어린이집,경기도 성남시 분당구 탄천로 95 (이매동 아름마을 삼호아파트) 407동104호,37.39946033,127.1210054
경기도,성남시 분당구,꿈사랑어린이집,경기도 성남시 분당구 장미로 55 (야탑동 장미마을 동부아파트)122동101호,37.41522289,127.1243576
경기도,성남시 분당구,키움어린이집,경기도 성남시 분당구 장안로51번길 11 (분당동 장안타운 건영아파트)105동102호,37.37144374,127.1425134
경기도,성남시 분당구,판교꿈초롱어린이집,경기도 성남시 분당구 산운로 97 (운중동 산운마을 한성필하우스)501동101호,37.39343644,127.0717113
경기도,성남시 분당구,봄빛어린이집,경기도 성남시 분당구 미금로 170 1층,37.34841043,127.1171512
경기도,성남시 분당구,푸른마을어린이집,경기도 성남시 분당구 백현로 227 (수내3동 푸른마을 쌍용아파트) 506동 103호,37.36938691,127.1228035
경기도,성남시 분당구,아이봄어린이집,"경기도 성남시 분당구 판교로 645 303동 101호(야탑동, 목련마을한일)",37.40598875,127.1444507
경기도,성남시 분당구,꽃나비어린이집,경기도 성남시 분당구 미금로 184 까치마을대우롯데선경아파트103동101호,37.35017844,127.1165903
경기도,성남시 분당구,리틀초록어린이집,경기도 성남시 분당구 미금일로 58 (구미동 까치마을 롯데아파트)411동102호,37.3472659,127.113119
경기도,성남시 분당구,푸른숲어린이집,경기도 성남시 분당구 동판교로 225 (삼평동 봇들마을 3단지아파트)302동104호,37.40292297,127.1138203
경기도,성남시 분당구,꼬마친구어린이집,경기도 성남시 분당구 장미로 101 (야탑1동 장미마을 현대아파트)824동103호,37.41597067,127.1293735
경기도,성남시 분당구,놀이세상어린이집,경기도 성남시 분당구 탄천로 59 (이매동 아름마을 풍림아파트) 503동 104호,37.39828845,127.1211941
경기도,성남시 분당구,동신어린이집,경기도 성남시 분당구 양현로94번길 28 (이매동 이매촌 동신아파트)308동101호,37.38944641,127.1273184
경기도,성남시 분당구,이자린어린이집,"경기도 성남시 분당구 불정로406번길 7 (서현동 정도연립 상가동) 지층,1,2층",37.37541845,127.1400115
경기도,성남시 분당구,무지개꿈어린이집,경기도 성남시 분당구 장미로 55 (야탑동 장미마을 동부코오롱아파트)124동102호,37.41522289,127.1243576
경기도,성남시 분당구,웃는땅콩 R&D센터 어린이집,경기도 성남시 분당구 대왕판교로644번길 12 (삼평동 판교알앤디센터) 엔씨소프트센터 N동 1층,37.39938354,127.1085941
경기도,성남시 분당구,도토리소풍넥슨달어린이집,경기도 성남시 분당구 판교로256번길 7 1층(삼평동),37.40203443,127.1034665
경기도,성남시 분당구,SK플래닛키즈어린이집,경기도 성남시 분당구 판교로 264 SK플래닛 판교사옥 1층,37.40274088,127.1033097
경기도,성남시 분당구,백현2어린이집,경기도 성남시 분당구 동판교로 92 백현마을 3단지,37.38755421,127.1162564
경기도,성남시 분당구,삼성중공업 판교어린이집,경기도 성남시 분당구 판교로227번길 23 삼성중공업 R앤D센터 1층,37.40445151,127.0989372
경기도,성남시 분당구,분당서울대학교병원 어린이집,"경기도 성남시 분당구 구미로173번길 82 분당서울대학교병원,3동 1층(구미동)",37.35202543,127.124485
경기도,성남시 분당구,늘예솔어린이집,경기도 성남시 분당구 판교역로 231 H스퀘어 4층,37.40133487,127.1086985
경기도,성남시 분당구,아이행복한어린이집,"경기도 성남시 분당구 미금로 23 104동 103호(무지개마을, 대림아파트)",37.33546637,127.1158242
경기도,성남시 분당구,알니온어린이집,경기도 성남시 분당구 중앙공원로 54 224동 103호,37.38118028,127.130346
경기도,성남시 분당구,판교복지관어린이집,경기도 성남시 분당구 운중로 254 판교종합사회복지관 1층(판교동),37.38901837,127.0909576
경기도,성남시 분당구,Tmax사랑어린이집,경기도 성남시 분당구 정자일로 45 티맥스타워 2층(금곡동),37.3538239,127.104959
경기도,성남시 분당구,푸르름어린이집,경기도 성남시 분당구 판교로 242 판교디지털센터 A동 101호,37.40240689,127.1011006
경기도,성남시 분당구,도토리소풍넥슨해어린이집,"경기도 성남시 분당구 판교로256번길 25 1,2 층(삼평동)",37.40041144,127.1031328
경기도,성남시 분당구,삼성SDS판교어린이집,경기도 성남시 분당구 대왕판교로606번길 10 타워1동 3층,37.39580082,127.1075924
경기도,성남시 분당구,삼양어린이집,경기도 성남시 분당구 판교로 295 1층(삼평동),37.40363376,127.1070893
경기도,성남시 분당구,분당차병원어린이집,"경기도 성남시 분당구 방아로16번길 12 1층, (이매동)",37.39811184,127.1312396
경기도,성남시 분당구,이매동어린이집,경기도 성남시 분당구 성남대로779번길 11 ,37.3989771,127.1272789
경기도,성남시 분당구,알파리움어린이집,경기도 성남시 분당구 대왕판교로606번길 10 알파리움 1단지 105동 관리동,37.39580082,127.1075924
경기도,성남시 분당구,푸르니이매어린이집,경기도 성남시 분당구 이매로89번길 16 ,37.39385842,127.1325871
경기도,성남시 분당구,알파리움숲어린이집,경기도 성남시 분당구 판교역로 145 알파리움2단지 커뮤니티 1층(백현동),37.3944039,127.1083523
경기도,성남시 분당구,판교테크노어린이집,경기도 성남시 분당구 판교역로 203 ,37.39890632,127.109224
경기도,성남시 분당구,야탑보듬이나눔이어린이집,경기도 성남시 분당구 야탑로 303 야탑보듬이나눔이어린이집,37.40656606,127.1516951
경기도,성남시 분당구,우리어린이집,경기도 성남시 분당구 황새울로 346 3층(서현1동),37.3862938,127.1233453
경기도,성남시 분당구,스타트업캠퍼스어린이집,경기도 성남시 분당구 판교로289번길 20 ,37.40461955,127.105814
경기도,성남시 분당구,불꽃어린이집,경기도 성남시 분당구 서판교로 111 불꽃교회 1층(판교동),37.39669934,127.0972648
경기도,성남시 분당구,쥬쥬어린이집,"경기도 성남시 분당구 중앙공원로 54 230동 107호(서현동, 시범단지우성)",37.38118028,127.130346
경기도,성남시 분당구,스마일게이트 스마일토리어린이집,경기도 성남시 분당구 판교로 344 스마일게이트 캠퍼스 1층,37.40251481,127.1122126
경기도,성남시 분당구,아지뜰어린이집,경기도 성남시 분당구 판교역로 166 2층,37.39529695,127.1104493
경기도,성남시 분당구,크래프톤 어린이집,경기도 성남시 분당구 분당내곡로 117 크래프톤타워 3층(백현동),37.39430147,127.1122005
경기도,성남시 분당구,책N꿈 어린이집,경기도 성남시 분당구 동판교로 226 봇들마을 404동 101호,37.40260111,127.1177019
경기도,성남시 분당구,하이키즈어린이집,경기도 성남시 분당구 성남대로343번길 9 에스케이유타워 3층,37.3663641,127.1065955
경기도,성남시 분당구,꿈별어린이집,경기도 성남시 분당구 내정로119번길 31-4 1층(정자동),37.37277209,127.1124499
경기도,성남시 분당구,SKT 판교 행복날개 어린이집,경기도 성남시 분당구 판교로 264 3층(삼평동),37.40274088,127.1033097
경기도,성남시 분당구,삼성웰스토리어린이집,경기도 성남시 분당구 탄천상로151번길 20 월드쇼핑 A동 2층 (구미동),37.34032527,127.1068191
경기도,성남시 분당구,도토리소풍넥슨별어린이집,경기도 성남시 분당구 판교로256번길 7 넥슨빌딩 1층 (삼평동),37.40203443,127.1034665
경기도,성남시 분당구,H KIDZ 어린이집,경기도 성남시 분당구 판교로 286 ,37.40271546,127.1059648
경기도,성남시 분당구,분당경찰서어린이집,경기도 성남시 분당구 내정로166번길 19 ,37.37228946,127.1209816
경기도,성남시 분당구,판교테크노2어린이집,경기도 성남시 분당구 판교로319번길 14 ,37.40437174,127.1090093
경기도,성남시 분당구,미래나무어린이집,경기도 성남시 분당구 정자일로 155 지상1~3층,37.36408023,127.1054356
경기도,성남시 분당구,푸른별어린이집,경기도 성남시 분당구 판교대장로7길 57 판교퍼스트힐푸르지오 2단지,37.37481581,127.0695691
경기도,성남시 분당구,판교숲길어린이집,경기도 성남시 분당구 판교대장로5길 58 판교더샵포레스트 11단지,37.36779191,127.0730907
경기도,성남시 분당구,판교숲속어린이집,경기도 성남시 분당구 판교대장로5길 30 판교더샵포레스트 12단지,37.36445254,127.0715856
경기도,성남시 분당구,판교더샵어린이집,경기도 성남시 분당구 판교백현로 38 판교더샵퍼스트파크,37.38404501,127.0934883
경기도,성남시 분당구,푸른꿈어린이집,경기도 성남시 분당구 판교대장로7길 69 판교퍼스트힐푸르지오 1단지,37.37480265,127.0704918
경기도,성남시 분당구,판교엘포레어린이집,경기도 성남시 분당구 판교대장로7길 16 판교힐스테이트 엘포레,37.3732047,127.0680105
경기도,성남시 분당구,판교다온어린이집,경기도 성남시 분당구 판교대장로5길 20 판교대장지구 제일풍경채(A5BL)단지내,37.3646718,127.069564
경기도,성남시 분당구,판교가온어린이집,경기도 성남시 분당구 판교대장로 77 판교가온어린이집,37.36825451,127.0677668
경기도,성남시 분당구,분당파크리버어린이집,"경기도 성남시 분당구 돌마로 171 105동 1층(정자동, 더샵파크리버)",37.35544388,127.1162068
경기도,성남시 분당구,백현하나어린이집,경기도 성남시 분당구 판교역로 87 ,37.3889732,127.1081237
경기도,성남시 분당구,운중하나어린이집,경기도 성남시 분당구 판교원로 52 ,37.38956558,127.0721212
경기도,성남시 분당구,웃는땅콩 알파리움 어린이집,경기도 성남시 분당구 판교역로 145 알파리움타워 2동 3층,37.3944039,127.1083523
경기도,성남시 분당구,푸르니판교어린이집,경기도 성남시 분당구 분당내곡로 131 판교테크원 5층,37.39546486,127.1121136
경기도,성남시 분당구,예다움어린이집,경기도 성남시 분당구 동판교로 225 봇들마을 3단지 주민복지동,37.40292297,127.1138203
경기도,성남시 분당구,태영어린이집,경기도 성남시 분당구 판교원로82번길 30 산운마을 13단지,37.38537056,127.0734975
경기도,성남시 분당구,HD현대 글로벌R&D센터 드림보트 어린이집,경기도 성남시 분당구 분당수서로 477 HD현대 1-~2층,37.37693023,127.1061108
경기도,성남시 분당구,별이든어린이집,경기도 성남시 분당구 판교역로 152 알파돔타워 5층,37.39424541,127.1103068
경기도,성남시 분당구,판교별빛어린이집,경기도 성남시 분당구 판교대장로5길 68 ,37.36843915,127.0709532
경기도,성남시 분당구,판교푸른숲어린이집,"경기도 성남시 분당구 판교로 20 관리동 1층(판교동, 판교원마을3단지)",37.3871768,127.0862328
경기도,성남시 분당구,꿀단지어린이집,경기도 성남시 분당구 판교대장로5길 70 1011동 102호,37.36798229,127.0713225
경기도,성남시 분당구,다온어린이집,경기도 성남시 분당구 판교대장로5길 70 1008동 105호,37.36798229,127.0713225
경기도,성남시 분당구,분당서울대학교병원 제2어린이집,경기도 성남시 분당구 구미로173번길 82 스누하우스 1층,37.35202543,127.124485
경기도,성남시 분당구,사랑해어린이집,경기도 성남시 분당구 판교대장로5길 70 1007동 103호,37.36798229,127.0713225
경기도,안양시 동안구,해와달어린이집,경기도 안양시 동안구 동안로 153 (동안여성회관 1층 해와달어린이집),37.39187881,126.949507
경기도,안양시 만안구,엄마사랑어린이집,경기도 안양시 만안구 덕천로 94-9 안양7동복지회관 1층 (안양동),37.38969901,126.9350175
경기도,안양시 동안구,비산어린이집,경기도 안양시 동안구 관악대로106번길 70 (비산동),37.39794469,126.9388492
경기도,안양시 만안구,우일어린이집,경기도 안양시 만안구 양화로127번길 9 (박달동),37.40365179,126.9091723
경기도,안양시 만안구,안양어린이집,경기도 안양시 만안구 냉천로193번길 41 (안양동),37.39610222,126.9176584
경기도,안양시 만안구,새샘어린이집,경기도 안양시 만안구 안양로384번길 50 (안양동),37.4050866,126.917832
경기도,안양시 만안구,율목어린이집,경기도 안양시 만안구 병목안로130번길 166 율목종합사회복지관 (안양동),37.39312296,126.9084325
경기도,안양시 동안구,인덕원어린이집,경기도 안양시 동안구 인덕원로24번길 60 (관양동),37.39960154,126.9751548
경기도,안양시 동안구,안양시청어린이집,경기도 안양시 동안구 시민대로 235 (관양동),37.39429809,126.9568584
경기도,안양시 동안구,호성어린이집,경기도 안양시 동안구 포도원로27번길 39 호성어린이집 (호계동),37.3638187,126.9642263
경기도,안양시 동안구,평촌트리지아 신기어린이집,경기도 안양시 동안구 귀인로80번길 193 평촌트리지아3단지아파트,37.37990204,126.9534383
경기도,안양시 동안구,비산사회복지관어린이집,경기도 안양시 동안구 임곡로 74 (비산동),37.40593465,126.9341175
경기도,안양시 동안구,매곡어린이집,경기도 안양시 동안구 매곡로 1 시립매곡어린이집 (비산동),37.4044297,126.9448945
경기도,안양시 만안구,늘희망어린이집,경기도 안양시 만안구 명학로5번길 12 (안양동),37.37784348,126.9381237
경기도,안양시 동안구,관양어린이집,경기도 안양시 동안구 일동로200번길 33 (관양동),37.40557007,126.9663708
경기도,안양시 만안구,안양삼성어린이집,경기도 안양시 만안구 양화로6번길 33 (안양동),37.39557912,126.9171959
경기도,안양시 만안구,협심어린이집,경기도 안양시 만안구 능곡로 21 (안양동),37.39311877,126.9141387
경기도,안양시 동안구,호계어린이집,경기도 안양시 동안구 흥안대로 147 (호계동),37.37164205,126.9611037
경기도,안양시 동안구,엄지어린이집,경기도 안양시 동안구 경수대로 725 (호계동),37.38634882,126.9502251
경기도,안양시 만안구,신안양어린이집,경기도 안양시 만안구 경수대로 1159 다목적복지회관내 (안양동),37.41443317,126.918654
경기도,안양시 만안구,연성어린이집,경기도 안양시 만안구 냉천로157번길 18 (안양동),37.39429847,126.9208441
경기도,안양시 만안구,꿈이있는어린이집,경기도 안양시 만안구 충훈로90번길 47 (석수동),37.40958337,126.8995773
경기도,안양시 동안구,소망어린이집,경기도 안양시 동안구 평촌대로 403 (비산동),37.40688739,126.9497084
경기도,안양시 만안구,박달어린이집,경기도 안양시 만안구 박달로472번길 46 복지회관 1층 박달어린이집 (박달동),37.40171601,126.9031279
경기도,안양시 만안구,덕천어린이집,경기도 안양시 만안구 덕천로 122-3 ,37.39159832,126.9345946
경기도,안양시 동안구,친구야놀자어린이집,경기도 안양시 동안구 일동로 152 (관양동),37.40649107,126.9635434
경기도,안양시 만안구,정다운어린이집,경기도 안양시 만안구 안양로532번길 13-8 ,37.41729999,126.9077945
경기도,안양시 동안구,부흥어린이집,경기도 안양시 동안구 달안로 39 부흥사회복지관 내 부흥어린이집,37.39501835,126.9478676
경기도,안양시 동안구,신촌어린이집,경기도 안양시 동안구 동안로 28 신촌어린이집,37.38180475,126.9563165
경기도,안양시 동안구,동편어린이집,경기도 안양시 동안구 동편로 120 (관양동),37.41180766,126.9690618
경기도,안양시 동안구,달안어린이집,경기도 안양시 동안구 동안로 178 달안어린이집,37.39460528,126.9500874
경기도,안양시 만안구,안일어린이집,경기도 안양시 만안구 장내로 170 안양1동주민센터,37.39912922,126.9258663
경기도,안양시 동안구,IBK 참!좋은어린이집,경기도 안양시 동안구 시민대로 290 기업은행 3층,37.39476498,126.962621
경기도,안양시 만안구,이룸어린이집,경기도 안양시 만안구 삼봉로 66 육군관사 브라운스톤아파트,37.39866975,126.8988205
경기도,안양시 동안구,하나래어린이집,경기도 안양시 동안구 동편로 80 ,37.41032948,126.9728433
경기도,안양시 만안구,맑은샘어린이집,경기도 안양시 만안구 냉천로 134 ,37.39274248,126.9235561
경기도,안양시 동안구,호계꿈어린이집,경기도 안양시 동안구 경수대로 504 ,37.36751479,126.9586608
경기도,안양시 동안구,LS어린이집,경기도 안양시 동안구 엘에스로116번길 26 ,37.37283932,126.9500454
경기도,안양시 만안구,삼막어린이집,경기도 안양시 만안구 삼막로24번길 107 ,37.42525791,126.9144258
경기도,안양시 동안구,대궁어린이집,경기도 안양시 동안구 시민대로327번길 11-41 ,37.39820317,126.9631411
경기도,안양시 동안구,안양법원어린이집,경기도 안양시 동안구 관평로212번길 69 ,37.39717731,126.9624343
경기도,안양시 동안구,이오랑어린이집,경기도 안양시 동안구 동편로 110 동편마을 319동101호,37.41221687,126.9699826
경기도,안양시 동안구,꽃가람발도르프어린이집,경기도 안양시 동안구 동편로68번길 12 1층,37.41012068,126.9734953
경기도,안양시 만안구,만안구청어린이집,경기도 안양시 만안구 냉천로 39 ,37.38494054,126.9270039
경기도,안양시 동안구,작은둥지발도르프어린이집,경기도 안양시 동안구 관악대로287번길 76-9 1층,37.40646959,126.9553167
경기도,안양시 동안구,평촌더샵아이파크어린이집,경기도 안양시 동안구 경수대로610번길 36 평촌더샵아이파크아파트 관리동,37.37698468,126.9571994
