시도,시군구,학교명,도로명주소,위도,경도
서울시교육청,성북구,서울안암초등학교,서울 성북구 고려대로7가길 39,37.58751984,127.0224361
서울시교육청,강북구,서울오현초등학교,서울 강북구 월계로 221,37.62346588,127.0465883
서울시교육청,강북구,서울우이초등학교,서울 강북구 삼양로99길 36,37.63873328,127.0145794
서울시교육청,성북구,서울월곡초등학교,서울 성북구 장월로3길 42,37.61000527,127.0461858
서울시교육청,강북구,서울유현초등학교,서울 강북구 인수봉로37길 24,37.63165548,127.0114467
서울시교육청,강북구,서울인수초등학교,서울 강북구 인수봉로 269,37.64289993,127.0096809
서울시교육청,성북구,서울일신초등학교,서울 성북구 월곡로 74,37.59890002,127.0403222
서울시교육청,성북구,서울장곡초등학교,서울 성북구 장월로23길 16,37.61688436,127.0483466
서울시교육청,성북구,서울장월초등학교,서울 성북구 한천로101길 66,37.62208166,127.0473622
서울시교육청,성북구,서울장위초등학교,서울 성북구 장월로8가길 41,37.61208139,127.0500152
서울시교육청,성북구,서울정덕초등학교,서울 성북구 아리랑로 63,37.5977763,127.0134481
서울시교육청,성북구,서울정릉초등학교,서울 성북구 솔샘로25가길 8,37.61991065,127.0052966
서울시교육청,성북구,서울정수초등학교,서울 성북구 정릉로24길 58,37.60389543,127.0078865
서울시교육청,성북구,서울청덕초등학교,서울 성북구 정릉로9라길 11,37.61204694,127.0003307
서울시교육청,강북구,서울화계초등학교,서울 강북구 솔매로50가길 25,37.62421391,127.029067
서울시교육청,성북구,광운초등학교,서울 성북구 한천로 694,37.61898965,127.0552212
서울시교육청,성북구,대광초등학교,서울 성북구 안암로 5,37.57901061,127.0236924
서울시교육청,성북구,매원초등학교,서울 성북구 북악산로 870,37.59809357,127.0190964
서울시교육청,성북구,성신초등학교,서울 성북구 북악산로 918,37.59406812,127.0231401
서울시교육청,강북구,영훈초등학교,서울 강북구 도봉로13가길 19,37.61323115,127.0279007
서울시교육청,성북구,우촌초등학교,서울 성북구 성북로4길 52-1,37.59560872,127.0114412
인천교육청,미추홀구,인천문학초등학교,인천 미추홀구 매소홀로 553,37.43953251,126.6824247
인천교육청,미추홀구,인천주안초등학교,인천 미추홀구 남주길69번길 16,37.45433642,126.6739354
인천교육청,미추홀구,인천숭의초등학교,인천 미추홀구 장천로 99,37.46357697,126.6548331
인천교육청,미추홀구,인천학익초등학교,인천 미추홀구 한나루로403번길 122,37.44669371,126.6591237
인천교육청,중구,인천신흥초등학교,인천 중구 제물량로 134,37.47058046,126.6289544
인천교육청,미추홀구,인천도화초등학교,인천 미추홀구 경인로 242,37.46316734,126.6678384
인천교육청,미추홀구,인천용현초등학교,인천 미추홀구 낙섬동로 83,37.45333509,126.6417746
인천교육청,중구,인천송월초등학교,인천 중구 자유공원로 106-8,37.47873324,126.6245456
인천교육청,중구,인천신광초등학교,인천 중구 인중로 63,37.46428534,126.6350985
인천교육청,미추홀구,인천용일초등학교,인천 미추홀구 인주대로 244,37.45299425,126.6631321
인천교육청,미추홀구,인천서화초등학교,인천 미추홀구 송림로 250,37.47391315,126.6609988
인천교육청,미추홀구,인천석암초등학교,인천 미추홀구 주안동로 46,37.4622818,126.6866961
인천교육청,미추홀구,인천용정초등학교,인천 미추홀구 독정안길 26,37.4593998,126.6572757
인천교육청,미추홀구,인천남부초등학교,인천 미추홀구 인주대로366번길 22,37.4506959,126.6763968
인천교육청,옹진군,인천남부초등학교이작분교장,인천 옹진군 자월면 대이작로 60,37.17676235,126.2527598
인천교육청,미추홀구,인천주안북초등학교,인천 미추홀구 석정로375번길 14,37.46814809,126.6782523
인천교육청,미추홀구,인천연학초등학교,인천 미추홀구 주승로 20,37.44358362,126.6719299
인천교육청,미추홀구,인천주안남초등학교,인천 미추홀구 인주대로434번길 11,37.45001027,126.6854228
인천교육청,미추홀구,인천용현남초등학교,인천 미추홀구 매소홀로 133,37.44774501,126.6417018
인천교육청,옹진군,용현남초등학교자월분교장,인천 옹진군 자월면 자월서로 177,37.2530353,126.3066329
인천교육청,미추홀구,인천관교초등학교,인천 미추홀구 인하로 414,37.44625248,126.6927389
인천교육청,중구,인천연안초등학교,인천 중구 연안부두로33번길 53,37.45368428,126.6076004
인천교육청,중구,인천영종초등학교,인천 중구 하늘달빛로 133,37.48869528,126.553715
인천교육청,중구,인천영종초등학교금산분교장,인천 중구 백운로414번길 63-50,"37.5134188796778""",126.521452
인천교육청,미추홀구,인천대화초등학교,인천 미추홀구 석정로301번길 13,37.46901863,126.6685315
인천교육청,중구,인천운서초등학교,인천 중구 운서2로 57,37.48395193,126.5121152
인천교육청,중구,인천용유초등학교,인천 중구 남북로87번길 4,37.44821637,126.4123197
인천교육청,미추홀구,인천백학초등학교,인천 미추홀구 매소홀로446번길 25,37.43883093,126.6723077
인천교육청,미추홀구,인천승학초등학교,인천 미추홀구 주승로 259,37.44033636,126.6961937
인천교육청,동구,인천만석초등학교,인천 동구 제물량로 412,37.48425309,126.6286301
인천교육청,동구,인천서림초등학교,인천 동구 금곡로 105,37.47573007,126.6464114
인천교육청,동구,인천서흥초등학교,인천 동구 샛골로 189,37.4794004,126.6444857
인천교육청,동구,인천송림초등학교,인천 동구 화도진로 10,37.47435997,126.6375965
인천교육청,동구,인천송현초등학교,인천 동구 송화로 45,37.48196183,126.6335337
인천교육청,동구,인천창영초등학교,인천 동구 우각로15번길 16,37.47184926,126.6394931
인천교육청,미추홀구,인천인주초등학교,인천 미추홀구 매소홀로475번길 53,37.44238844,126.673725
인천교육청,옹진군,연평초중고등학교,인천 옹진군 연평면 연평로137번길 101,37.66406539,125.7012286
인천교육청,옹진군,백령초등학교,인천 옹진군 백령면 백령로316번길 91,37.97597703,124.715827
인천교육청,옹진군,북포초등학교,인천 옹진군 백령면 가을길 117,37.95875763,124.6610018
인천교육청,옹진군,대청초등학교,인천 옹진군 대청면 대청로244번길 110,37.83284689,124.6961331
인천교육청,옹진군,덕적초등학교,인천 옹진군 덕적면 덕적남로 15,37.22582441,126.1482685
인천교육청,옹진군,영흥초등학교,인천 옹진군 영흥면 영흥로 440-8,37.25476431,126.4674988
인천교육청,중구,인천신선초등학교,인천 중구 축항대로291번길 33,37.45136984,126.6274445
인천교육청,중구,인천공항초등학교,인천 중구 신도시남로 43,37.49188592,126.4861375
인천교육청,옹진군,인천공항초등학교신도분교장,인천 옹진군 북도면 신도로896번길 18-31 ,37.52007825,126.4427803
인천교육청,중구,인천삼목초등학교,인천 중구 신도시북로 42,37.49828688,126.4862022
인천교육청,옹진군,인천삼목초등학교장봉분교장,인천 옹진군 북도면 장봉로 553,37.5339125,126.3376011
인천교육청,미추홀구,인천학산초등학교,인천 미추홀구 한나루로357번길 66,37.43995861,126.6581734
인천교육청,미추홀구,인천경원초등학교,인천 미추홀구 경인로 511,37.46127081,126.6956388
인천교육청,중구,인천운남초등학교,인천 중구 운남서로 38,37.49051223,126.5301508
인천교육청,중구,인천하늘초등학교,인천 중구 은하수로 294,37.49782,126.5578652
인천교육청,미추홀구,인천용학초등학교,인천 미추홀구 용정공원로83번길 9,37.44651944,126.6437226
인천교육청,중구,인천중산초등학교,인천 중구 두미포로 100,37.49472295,126.5655538
인천교육청,중구,인천별빛초등학교,인천 중구 은하수로 402,37.49073398,126.5507912
인천교육청,중구,인성초등학교,인천 중구 신포로39번길 42,37.47378242,126.6243239
인천교육청,동구,인천동명초등학교,인천 동구 송림로70번길 10,37.47452085,126.642198
인천교육청,동구,영화초등학교,인천 동구 우각로 39,37.47154665,126.6401276
인천교육청,부평구,인천부평동초등학교,인천 부평구 부평대로88번길 19,37.49992487,126.7238809
인천교육청,부평구,인천부평서초등학교,인천 부평구 부평문화로53번길 19,37.49459917,126.7216344
인천교육청,부평구,인천산곡초등학교,인천 부평구 길주로354번길 39,37.50750803,126.7017758
인천교육청,부평구,인천부개초등학교,인천 부평구 마분로 9,37.48566769,126.7382704
인천교육청,부평구,인천부평남초등학교,인천 부평구 경인로911번길 28,37.48861445,126.7203857
인천교육청,부평구,인천부흥초등학교,인천 부평구 부흥로366번길 34,37.49623033,126.7315164
인천교육청,부평구,인천동암초등학교,인천 부평구 동암남로35번길 4,37.4719318,126.7071535
인천교육청,부평구,인천부평북초등학교,인천 부평구 주부토로 292,37.52060712,126.7296146
인천교육청,부평구,인천청천초등학교,인천 부평구 산청로127번길 10,37.52044069,126.7009415
인천교육청,부평구,인천신촌초등학교,인천 부평구 경원대로 1215,37.48685151,126.7067696
인천교육청,부평구,인천부원초등학교,인천 부평구 원적로472번길 29,37.5021779,126.7195118
인천교육청,부평구,인천부개서초등학교,인천 부평구 부일로 39,37.48994607,126.735216
인천교육청,부평구,인천부광초등학교,인천 부평구 충선로 104,37.4990892,126.7367127
인천교육청,부평구,인천산곡북초등학교,인천 부평구 산청로 18,37.51129314,126.7021362
인천교육청,부평구,인천십정초등학교,인천 부평구 배곶북로 10-6,37.47455728,126.6978279
인천교육청,부평구,인천일신초등학교,인천 부평구 항동로75번길 36,37.4836482,126.7426282
인천교육청,부평구,인천산곡남초등학교,인천 부평구 부흥로144번길 30,37.49738957,126.706733
인천교육청,부평구,인천삼산초등학교,인천 부평구 후정동로 44,37.5213236,126.7389106
인천교육청,부평구,인천대정초등학교,인천 부평구 안남로 115,37.49382414,126.7092211
인천교육청,부평구,인천상정초등학교,인천 부평구 상정로 50,37.47969252,126.6990463
인천교육청,부평구,인천마곡초등학교,인천 부평구 마곡로27번길 16,37.51189173,126.6980032
인천교육청,부평구,인천하정초등학교,인천 부평구 이규보로 14,37.47535414,126.7008047
인천교육청,부평구,인천동수초등학교,인천 부평구 동수로120번길 10,37.48422432,126.7310664
인천교육청,부평구,인천개흥초등학교,인천 부평구 길주남로65번길 11,37.50529435,126.7283308
인천교육청,부평구,인천갈산초등학교,인천 부평구 갈월동로 55,37.51252404,126.7283498
인천교육청,부평구,인천부곡초등학교,인천 부평구 마장로272번길 73,37.50344436,126.7067545
인천교육청,부평구,인천구산초등학교,인천 부평구 부개로 93,37.50617216,126.7396352
인천교육청,부평구,인천마장초등학교,인천 부평구 안남로 266,37.50680333,126.7096865
인천교육청,부평구,인천부내초등학교,인천 부평구 수변로 129,37.49813099,126.7418185
인천교육청,부평구,인천부일초등학교,인천 부평구 부흥북로 175,37.50118258,126.7413557
인천교육청,부평구,인천용마초등학교,인천 부평구 세월천로30번길 58,37.51587551,126.7071312
인천교육청,부평구,인천부마초등학교,인천 부평구 안남로253번길 41,37.50639772,126.7059784
인천교육청,부평구,인천한길초등학교,인천 부평구 영성중로 32,37.51918731,126.7459223
인천교육청,부평구,인천백운초등학교,인천 부평구 아트센터로 130,37.48004605,126.7048923
인천교육청,부평구,인천갈월초등학교,인천 부평구 주부토로 165,37.51021394,126.7252636
인천교육청,부평구,인천미산초등학교,인천 부평구 원적로 391,37.50441804,126.7099174
인천교육청,부평구,인천후정초등학교,인천 부평구 영성서로 56,37.52329074,126.7435509
인천교육청,부평구,인천굴포초등학교,인천 부평구 충선로234번길 19,37.51086782,126.7370333
인천교육청,부평구,인천진산초등학교,인천 부평구 굴포로 194-10,37.51302243,126.7416632
인천교육청,부평구,인천영선초등학교,인천 부평구 충선로 293,37.51517942,126.7343487
인천교육청,부평구,인천금마초등학교,인천 부평구 일신로 88,37.47863871,126.7493836
인천교육청,부평구,한일초등학교,인천 부평구 원적로 247,37.50573944,126.6937076
인천교육청,남동구,인천만수초등학교,인천 남동구 소래로 652,37.44756504,126.7346829
인천교육청,남동구,인천논현초등학교,인천 남동구 소래역로 102,37.40534602,126.7310188
인천교육청,연수구,인천송도초등학교,인천 연수구 비류대로214번길 21,37.42654217,126.6586683
인천교육청,남동구,인천구월초등학교,인천 남동구 인주대로721번길 49,37.45191707,126.7168832
인천교육청,연수구,인천중앙초등학교,인천 연수구 새말로 153,37.41733056,126.6861063
인천교육청,남동구,인천간석초등학교,인천 남동구 석산로208번길 37,37.45879246,126.7164142
인천교육청,남동구,인천도림초등학교,인천 남동구 논고개로334번길 21,37.41928823,126.7317552
인천교육청,연수구,인천동춘초등학교,인천 연수구 앵고개로 224,37.40968563,126.6686756
인천교육청,남동구,인천주원초등학교,인천 남동구 주안로259번길 28,37.46489444,126.7004892
인천교육청,남동구,인천동부초등학교,인천 남동구 만수서로33번길 25,37.4629165,126.7275754
인천교육청,남동구,인천석천초등학교,인천 남동구 남동대로 828,37.45641148,126.7095288
인천교육청,남동구,인천구월서초등학교,인천 남동구 문화서로77번길 14,37.4530683,126.6957478
인천교육청,남동구,인천만수북초등학교,인천 남동구 백범로180번길 25,37.45978447,126.7290878
인천교육청,남동구,인천약산초등학교,인천 남동구 간석로26번길 10,37.46774793,126.7102445
인천교육청,남동구,인천조동초등학교,인천 남동구 백범로124번길 164,37.46091177,126.7399798
인천교육청,남동구,상인천초등학교,인천 남동구 석산로141번길 29,37.46199869,126.7069933
인천교육청,남동구,인천인수초등학교,인천 남동구 인수로 3,37.45414338,126.7363177
인천교육청,남동구,인천만월초등학교,인천 남동구 선수촌로 28,37.44189824,126.7155548
인천교육청,남동구,인천석정초등학교,인천 남동구 석정로539번길 32,37.46756158,126.6963142
인천교육청,남동구,인천장수초등학교,인천 남동구 담방로 121,37.4503556,126.7416528
인천교육청,연수구,인천연수초등학교,인천 연수구 원인재로 324,37.42269695,126.6943399
인천교육청,남동구,인천남동초등학교,인천 남동구 장승남로33번길 10,37.44469713,126.7367
인천교육청,연수구,인천선학초등학교,인천 연수구 선학로 67,37.42406382,126.7003356
인천교육청,연수구,인천문남초등학교,인천 연수구 먼우금로 273,37.42105037,126.6795475
인천교육청,연수구,인천연성초등학교,인천 연수구 원인재로 116,37.40900853,126.6793006
인천교육청,연수구,인천동막초등학교,인천 연수구 원인재로 36,37.40309563,126.674528
인천교육청,남동구,인천담방초등학교,인천 남동구 매소홀로 1027,37.44043723,126.7367421
인천교육청,연수구,인천청학초등학교,인천 연수구 함박뫼로 25,37.4201875,126.6711293
인천교육청,연수구,인천연화초등학교,인천 연수구 원인재로 150,37.41127866,126.6818076
인천교육청,연수구,인천청량초등학교,인천 연수구 먼우금로 158,37.41189002,126.6746978
인천교육청,연수구,인천옥련초등학교,인천 연수구 한진로 30,37.42529149,126.6487998
인천교육청,연수구,인천서면초등학교,인천 연수구 먼우금로 54,37.4038277,126.6707841
인천교육청,연수구,인천능허대초등학교,인천 연수구 한진로 12,37.42415623,126.6488051
인천교육청,연수구,인천함박초등학교,인천 연수구 함박뫼로 87,37.42419371,126.677121
인천교육청,남동구,인천성리초등학교,인천 남동구 성리로 32-2,37.44591786,126.7100756
인천교육청,남동구,인천논곡초등학교,인천 남동구 함박뫼로 429,37.41068903,126.7104102
인천교육청,남동구,인천인동초등학교,인천 남동구 백범로248번길 38,37.46284345,126.7225118
인천교육청,연수구,인천축현초등학교,인천 연수구 청량로 176,37.4226988,126.654447
인천교육청,남동구,인천소래초등학교,인천 남동구 장도로 2,37.40432313,126.7345011
인천교육청,남동구,인천남촌초등학교,인천 남동구 남촌로 101,37.42969999,126.7131797
인천교육청,남동구,인천신월초등학교,인천 남동구 인주대로776번길 14,37.44765144,126.7236302
인천교육청,남동구,인천새말초등학교,인천 남동구 만수로50번길 12,37.45985569,126.7334656
인천교육청,남동구,인천서창초등학교,인천 남동구 장아산로174번길 8,37.43598261,126.750014
인천교육청,연수구,인천먼우금초등학교,인천 연수구 해돋이로84번길 33,37.39322021,126.6541216
인천교육청,연수구,인천신송초등학교,인천 연수구 해돋이로56번길 28,37.39051293,126.6576211
인천교육청,남동구,인천장도초등학교,인천 남동구 포구로 112,37.40775132,126.7332195
인천교육청,남동구,인천동방중학교,인천 남동구 논현역로 41,37.404439,126.7191356
인천교육청,남동구,인천은봉초등학교,인천 남동구 은봉로312번길 11,37.40544055,126.725109
인천교육청,남동구,인천정각초등학교,인천 남동구 구월로 228,37.45575277,126.7157973
인천교육청,연수구,인천해송초등학교,인천 연수구 인천타워대로54번길 46,37.38086176,126.6492013
인천교육청,남동구,인천상아초등학교,인천 남동구 석산로184번길 66,37.4577149,126.7119651
인천교육청,남동구,인천고잔초등학교,인천 남동구 아암대로1503번길 48,37.39306454,126.728393
인천교육청,연수구,인천신정초등학교,인천 연수구 아트센터대로97번길 72,37.39754989,126.6447959
인천교육청,남동구,인천원동초등학교,인천 남동구 논고개로 38,37.39688632,126.7306063
인천교육청,남동구,인천사리울초등학교,인천 남동구 아암대로1437번길 50,37.3884982,126.7237391
인천교육청,남동구,인천송천초등학교,인천 남동구 앵고개로815번길 45,37.39543705,126.7226249
인천교육청,연수구,인천명선초등학교,인천 연수구 컨벤시아대로42번길 64,37.40256422,126.6475641
인천교육청,남동구,인천한빛초등학교,인천 남동구 서창남순환로 190-28,37.42428557,126.7440878
인천교육청,연수구,인천송원초등학교,인천 연수구 송도과학로51번길 60,37.38597013,126.6695474
인천교육청,연수구,인천송명초등학교,인천 연수구 송도교육로 19,37.37418208,126.6561148
인천교육청,남동구,인천장서초등학교,인천 남동구 서창남순환로 109,37.42930134,126.7452548
인천교육청,연수구,인천송일초등학교,인천 연수구 컨벤시아대로252번길 15,37.38405993,126.6353521
인천교육청,연수구,인천연송초등학교,인천 연수구 해돋이로 248,37.40005196,126.6391236
인천교육청,연수구,인천첨단초등학교,인천 연수구 송도교육로 20,37.37306151,126.6549819
인천교육청,연수구,인천예송초등학교,인천 연수구 컨벤시아대로252번길 75,37.38747891,126.6302948
인천교육청,연수구,인천미송초등학교,인천 연수구 아카데미로 667,37.41473748,126.6134291
인천교육청,남동구,인천장아초등학교,인천 남동구 서창방산로 93,37.4245114,126.75369
인천교육청,연수구,인천은송초등학교,인천 연수구 센트럴로 460,37.41384063,126.629649
인천교육청,연수구,인천새봄초등학교,인천 연수구 앵고개로104번길 34,37.40983308,126.65781
인천교육청,연수구,인천현송초등학교,인천 연수구 아카데미로312번길 96,37.39379959,126.6203531
인천교육청,연수구,인천송담초등학교,인천 연수구 아카데미로 627,37.41028652,126.6148255
인천교육청,연수구,인천박문초등학교,인천 연수구 봉재산로 138-22,37.40316386,126.6654019
인천교육청,계양구 ,경인교육대학교 부설초등학교,인천 계양구 안남로 612,37.53729608,126.712354
인천교육청,계양구 ,인천부평초등학교,인천 계양구 어사대로 20,37.54236155,126.7236974
인천교육청,서구,인천서곶초등학교,인천 서구 대평로56번길 9,37.5483286,126.6699142
인천교육청,서구,인천석남초등학교,인천 서구 서달로130번길 4,37.51043249,126.6803466
인천교육청,서구,인천백석초등학교,인천 서구 청마로 55,37.58980442,126.6716967
인천교육청,서구,인천가정초등학교,인천 서구 장고개로 336-1,37.49167373,126.6884821
인천교육청,서구,인천신현초등학교,인천 서구 율도로77번길 1,37.51450571,126.670113
인천교육청,계양구 ,인천효성초등학교,인천 계양구 안남로 601,37.53681252,126.7106202
인천교육청,계양구 ,인천작전초등학교,인천 계양구 주부토로 456,37.53502122,126.7287932
인천교육청,서구,인천석남서초등학교,인천 서구 건지로249번길 6,37.50002654,126.6707286
인천교육청,계양구 ,인천효성동초등학교,인천 계양구 새벌로171번길 4,37.53326241,126.71649
인천교육청,서구,인천신현북초등학교,인천 서구 원창로 147,37.51882372,126.6664109
인천교육청,계양구,인천효성서초등학교,인천 계양구 봉오대로 457,37.52851162,126.6987281
인천교육청,서구,인천가좌초등학교,인천 서구 장고개로309번길 5,37.49041819,126.6839056
인천교육청,서구,인천신석초등학교,인천 서구 새오개로 9,37.51123537,126.6644585
인천교육청,계양구,인천계산초등학교,인천 계양구 경명대로 1005,37.54483503,126.7180847
인천교육청,계양구,인천화전초등학교,인천 계양구 효서로303번길 8,37.52887063,126.7309921
인천교육청,서구,인천봉수초등학교,인천 서구 봉오대로267번길 11-4,37.5264586,126.6786944
인천교육청,계양구,인천계양초등학교,인천 계양구 장제로 1288,37.57859303,126.7334081
인천교육청,계양구 ,인천계양초등학교상야분교장,인천 계양구 벌말로 572-1,37.57926732,126.7804405
인천교육청,계양구 ,인천소양초등학교,인천 계양구 박촌로 53,37.55603052,126.7424111
인천교육청,서구,인천천마초등학교,인천 서구 서달로 58-5,37.50490833,126.6793025
인천교육청,서구,인천건지초등학교,인천 서구 건지로318번길 39,37.49535764,126.6779547
인천교육청,계양구 ,인천안남초등학교,인천 계양구 경명대로1114번길 26,37.54112614,126.7318443
인천교육청,계양구 ,인천작동초등학교,인천 계양구 까치말로 35,37.52908312,126.7357158
인천교육청,서구,인천가석초등학교,인천 서구 서달로 174,37.51477326,126.6795883
인천교육청,서구,인천검단초등학교,인천 서구 마전로115번길 24,37.61085658,126.6696517
인천교육청,서구,인천단봉초등학교,인천 서구 단봉로 122,37.59836351,126.6383083
인천교육청,서구,인천창신초등학교,인천 서구 고산후로161번길 6,37.59902934,126.6982538
인천교육청,계양구 ,인천병방초등학교,인천 계양구 병방로 2,37.54702788,126.7408171
인천교육청,계양구,인천부현초등학교,인천 계양구 장제로755번길 30,37.53629596,126.7314769
인천교육청,계양구 ,인천부현동초등학교,인천 계양구 용종로 5,37.5347052,126.7405249
인천교육청,서구,인천심곡초등학교,인천 서구 심곡로 114,37.5437536,126.6824946
인천교육청,계양구 ,인천길주초등학교,인천 계양구 용종로 90,37.54190745,126.7428444
인천교육청,계양구,인천신대초등학교,인천 계양구 계산새로 133,37.53902655,126.7434846
인천교육청,계양구,인천효성남초등학교,인천 계양구 새벌로 125,37.52856549,126.7161095
인천교육청,서구,인천불로초등학교,인천 서구 검단로744번1길 50,37.6138726,126.6893821
인천교육청,서구,인천금곡초등학교,인천 서구 완정로228번길 19,37.60564893,126.650889
인천교육청,서구,인천당하초등학교,인천 서구 청마로 144,37.59019308,126.6780357
인천교육청,서구,인천가현초등학교,인천 서구 염곡로 417,37.52223848,126.6683233
인천교육청,계양구 ,인천서운초등학교,인천 계양구 서운로 12,37.52695141,126.7447556
인천교육청,계양구 ,인천안산초등학교,인천 계양구 임학서로 15,37.54451481,126.7322486
인천교육청,서구,인천양지초등학교,인천 서구 승학로197번길 11,37.54013665,126.6711724
인천교육청,서구,인천마전초등학교,인천 서구 완정로34번길 23,37.59774748,126.6703891
인천교육청,계양구 ,인천명현초등학교,인천 계양구 봉오대로569번길 10,37.53188331,126.7125264
인천교육청,서구,인천목향초등학교,인천 서구 고산후로 377,37.61636225,126.6946499
인천교육청,계양구 ,인천성지초등학교,인천 계양구 아나지로247번길 8,37.52661066,126.7200267
인천교육청,서구,인천간재울초등학교,인천 서구 승학로 433,37.56061462,126.6725266
인천교육청,서구,인천검암초등학교,인천 서구 승학로599번길 45,37.56793581,126.6783262
인천교육청,서구,인천발산초등학교,인천 서구 고산후로78번길 6,37.59002091,126.6988246
인천교육청,서구,인천봉화초등학교,인천 서구 건지로250번길 43,37.49565731,126.670309
인천교육청,서구,인천은지초등학교,인천 서구 승학로572번길 22,37.56490111,126.6849494
인천교육청,서구,인천가림초등학교,인천 서구 장고개로293번길 29,37.49045019,126.6810605
인천교육청,계양구 ,인천귤현초등학교,인천 계양구 귤현길 15,37.56867229,126.7469587
인천교육청,서구,인천왕길초등학교,인천 서구 봉수대로1440번길 20,37.60176063,126.6510113
인천교육청,계양구 ,인천해서초등학교,인천 계양구 계산로 42-1,37.54008041,126.7176817
인천교육청,서구,인천경서초등학교,인천 서구 경서로31번길 31,37.55668223,126.6509817
인천교육청,서구,인천원당초등학교,인천 서구 원당대로820번길 16,37.59259248,126.6912097
인천교육청,계양구,인천당산초등학교,인천 계양구 동양로 122,37.55873749,126.7596864
인천교육청,계양구 ,인천양촌초등학교,인천 계양구 장제로 954,37.55080502,126.7441945
인천교육청,서구,인천능내초등학교,인천 서구 검단로540번길 23,37.6027585,126.6658055
인천교육청,서구,인천완정초등학교,인천 서구 완정로 99,37.59833596,126.6643622
인천교육청,서구,인천청라초등학교,인천 서구 청라에메랄드로 139,37.53774995,126.6556954
인천교육청,서구,인천초은초등학교,인천 서구 청라에메랄드로 33,37.52846317,126.6559327
인천교육청,서구,인천공촌초등학교,인천 서구 심곡로188번길 21,37.54894024,126.6840252
인천교육청,서구,인천경명초등학교,인천 서구 크리스탈로 130,37.53695058,126.6372712
인천교육청,서구,인천청일초등학교,인천 서구 크리스탈로 46,37.52916441,126.6373508
인천교육청,서구,인천해원초등학교,인천 서구 청라사파이어로140번길 5,37.52756903,126.6261744
인천교육청,서구,인천청람초등학교,인천 서구 청라커낼로 336,37.53860197,126.6452367
인천교육청,서구,인천도담초등학교,인천 서구 청라커낼로 217,37.52783463,126.6438962
인천교육청,서구,인천가원초등학교,인천 서구 청중로478번길 6,37.52915075,126.6641124
인천교육청,서구,인천경연초중학교,인천 서구 차오름로 64,37.53839701,126.6261135
인천교육청,서구,인천청호초중학교,인천 서구 청라한울로 44,37.53850424,126.6415146
인천교육청,서구,인천한별초등학교,인천 서구 서로3로 201,37.59760912,126.7067273
인천교육청,서구,인천해든초등학교,인천 서구 서로3로 60,37.58544353,126.7076412
인천교육청,서구,인천이음초등학교,인천 서구 이음1로 447,37.59865977,126.7126286
인천교육청,서구,인천아람초등학교,인천 서구 이음1로 289,37.58712327,126.71663
인천교육청,강화군,강화초등학교,인천 강화군 강화읍 북문길 36,37.75042003,126.486184
인천교육청,강화군,합일초등학교,인천 강화군 강화읍 합일길 3,37.7440894,126.483187
인천교육청,강화군,갑룡초등학교,인천 강화군 강화읍 갑룡길 88,37.74369931,126.5033104
인천교육청,강화군,대월초등학교,인천 강화군 강화읍 대월로 216,37.76091168,126.4905418
인천교육청,강화군,선원초등학교,인천 강화군 선원면 강화동로 924,37.71463538,126.4799575
인천교육청,강화군,불은초등학교,인천 강화군 불은면 불은남로544번길 9,37.68340655,126.4870592
인천교육청,강화군,삼성초등학교,인천 강화군 불은면 중앙로 609,37.70772204,126.4495412
인천교육청,강화군,길상초등학교,인천 강화군 길상면 삼랑성길 22,37.63798699,126.4904443
인천교육청,강화군,화도초등학교,인천 강화군 화도면 마니산로 717,37.63211266,126.4187276
인천교육청,강화군,양도초등학교,인천 강화군 양도면 강화남로 1036,37.68885703,126.4197226
인천교육청,강화군,조산초등학교,인천 강화군 양도면 강화남로 510,37.65302337,126.4375072
인천교육청,강화군,내가초등학교,인천 강화군 내가면 강화서로 264,37.72121066,126.3908014
인천교육청,강화군,하점초등학교,인천 강화군 하점면 강화대로 1190,37.77369856,126.4139025
인천교육청,강화군,명신초등학교,인천 강화군 하점면 강화서로560번길 22,37.74438853,126.3904208
인천교육청,강화군,양사초등학교,인천 강화군 양사면 덕하로 145,37.80402376,126.4217659
인천교육청,강화군,송해초등학교,인천 강화군 송해면 전망대로 93-12,37.76973534,126.4601183
인천교육청,강화군,교동초등학교,인천 강화군 교동면 대룡안길 29,37.78368101,126.2817198
인천교육청,강화군,삼산초등학교,인천 강화군 삼산면 삼산북로 451,37.70381264,126.3217355
인천교육청,강화군,해명초등학교,인천 강화군 삼산면 삼산남로 345,37.66832414,126.3621728
인천교육청,강화군,서도초등학교,인천 강화군 서도면 주문도길 173,37.64779383,126.2519018
경기도교육청,고양시,가람초등학교,경기 고양시 덕양구 행신로311번길 78,37.62373725,126.8422598
경기도교육청,고양시,가좌초등학교,경기 고양시 일산서구 가좌2로 31,37.68842613,126.7215578
경기도교육청,고양시,강선초등학교,경기 고양시 일산서구 강선로 77,37.67123746,126.7646469
경기도교육청,고양시,고봉초등학교,경기 고양시 일산동구 중산로 280,37.696211,126.7826294
경기도교육청,고양시,고양관산초등학교,경기 고양시 덕양구 통일로726번길 130,37.6920219,126.8665012
경기도교육청,고양시,고양동산초등학교,경기 고양시 덕양구 동세로 32,37.6462622,126.8864307
경기도교육청,고양시,고양백석초등학교,경기 고양시 일산동구 강촌로 140,37.65211807,126.7890936
경기도교육청,고양시,고양신일초등학교,경기 고양시 일산서구 강선로 183,37.67955035,126.7708317
