시도교육청명,행정구역명,학원명,도로명주소,위도,경도
서울특별시교육청,송파구,대치상상수학교습소,"서울특별시 송파구 위례송파로 77, 801호 (거여동, 우성어반타워)",37.48544292,127.142453
서울특별시교육청,송파구,대치수학교습소,"서울특별시 송파구 동남로18길 45, 204호 (가락동, 용진빌딩)",37.49284356,127.1348193
서울특별시교육청,송파구,대치에이플러스영어학원,"서울특별시 송파구 양재대로71길 14, 3층 (방이동, 우민빌딩)",37.51070415,127.1254454
서울특별시교육청,송파구,대치엔영어교습소,"서울특별시 송파구 동남로 198, 2층 202호 (가락동)",37.4950191,127.1308429
서울특별시교육청,송파구,대치이쌤수학교습소,"서울특별시 송파구 가락로28길 3, 3층 일부(302호)(송파동)",37.50647314,127.1162789
서울특별시교육청,송파구,대치최상영어교습소,"서울특별시 송파구 위례송파로 77, 210호(거여동, 우성어반타워)",37.48544292,127.142453
서울특별시교육청,송파구,대치파인만송파중등관학원,"서울특별시 송파구 위례성대로 1843층 일부(오금동,베스트빌딩)",37.50998678,127.131249
서울특별시교육청,송파구,대치파인만송파특별관학원,서울특별시 송파구 위례성대로 1842층(오금동.베스트빌딩),37.50998678,127.131249
서울특별시교육청,송파구,대한논리속독잠실보습학원,서울특별시 송파구 삼전로 822층 (삼전동),37.50567337,127.0895272
서울특별시교육청,송파구,대한전기학원,"서울특별시 송파구 올림픽로32길 22-23, 3층일부, 5층일부, 6층 (방이동)",37.51349139,127.1083479
서울특별시교육청,송파구,더(THE)부엉이독학재수학원,"서울특별시 송파구 삼전로 90, 2층 (삼전동)",37.50631653,127.0900953
서울특별시교육청,송파구,더(The)수학학원,"서울특별시 송파구 위례성대로18길 3, 2층 (방이동, 토브마스터클래스)",37.51169762,127.1263601
서울특별시교육청,송파구,더(THE)오름영어학원,"서울특별시 송파구 위례광장로 188321호,819호(장지동,아이온스퀘어)",37.48108554,127.1423948
서울특별시교육청,송파구,더(The)진심학원,"서울특별시 송파구 송이로23길 52-42,  2층 (가락동)",37.49722938,127.1280262
서울특별시교육청,송파구,더그릿영어학원,"서울특별시 송파구 위례광장로 199, 206호 (장지동, 성희프라자)",37.48168958,127.142761
서울특별시교육청,송파구,더기픈수학교습소,"서울특별시 송파구 위례성대로16길 5, 2층 일부(방이동)",37.51212041,127.1252221
서울특별시교육청,송파구,더나은수학교습소,"서울특별시 송파구 마천로 28, 2층 (방이동)",37.50935914,127.1239031
서울특별시교육청,송파구,더다원수학1관학원,"서울특별시 송파구 위례성대로18길 28-20, 3, 4층 (방이동)",37.51025679,127.124006
서울특별시교육청,송파구,더다원수학2관학원,"서울특별시 송파구 위례성대로18길 28-20, 2층 (방이동)",37.51025679,127.124006
서울특별시교육청,송파구,더다원수학송파관학원,서울특별시 송파구 위례성대로18길 324층(방이동),37.50955695,127.1247189
서울특별시교육청,송파구,더로얄발레학원,"서울특별시 송파구 위례광장로 188, 7층 713호 (장지동)",37.48108554,127.1423948
서울특별시교육청,송파구,더로이보습학원,"서울특별시 송파구 풍성로14길 17,  2층 (풍납동)",37.53289646,127.1161208
서울특별시교육청,송파구,더리얼부동산경매학원,서울특별시 송파구 위례성대로18길 336층(방이동),37.50946848,127.1249661
서울특별시교육청,송파구,더바이올린학원,"서울특별시 송파구 법원로4길 6, 207호, 208호 (문정동, 문정아이파크)",37.48226893,127.1221036
서울특별시교육청,송파구,더발라레필발레학원,"서울특별시 송파구 백제고분로41길 20, 2층 (송파동)",37.50776693,127.1075831
서울특별시교육청,송파구,더블샵음악교습소,"서울특별시 송파구 송파대로36길 43, 1층 102호 (송파동)",37.50191135,127.1165539
서울특별시교육청,송파구,더블샾음악학원,"서울특별시 송파구 위례광장로 188, 8층 820호, 821호 일부 (장지동)",37.48108554,127.1423948
서울특별시교육청,송파구,더블유영어학원,"서울특별시 송파구 위례성대로18길 31-14, 4층 (방이동, 한송빌딩)",37.50919986,127.1255925
서울특별시교육청,송파구,더빅퀘스천논술교습소,"서울특별시 송파구 위례광장로 188, 304호(장지동)",37.48108554,127.1423948
서울특별시교육청,송파구,더숨연기교습소,"서울특별시 송파구 문정로11길 12, 3층 일부(가락동)",37.49351356,127.1345776
서울특별시교육청,송파구,더써밋영어학원,서울특별시 송파구 동남로 2114층 좌측(가락동),37.49634791,127.1312423
서울특별시교육청,송파구,더영문법학원,"서울특별시 송파구 올림픽로 145, 5층 9호 (잠실동, 리센츠)",37.51198046,127.0870419
서울특별시교육청,송파구,더오름매쓰수학교습소,서울특별시 송파구 가락로 268302호(방이동),37.51178971,127.1194201
서울특별시교육청,송파구,더오름수학학원,"서울특별시 송파구 토성로 36, 2층 (풍납동)",37.52995367,127.1142117
서울특별시교육청,송파구,더와이수학교습소,"서울특별시 송파구 오금로 551, 209동 201호 일부 (거여동, e편한세상 송파 파크센트럴)",37.49318241,127.1503678
서울특별시교육청,송파구,더제이영어학원,"서울특별시 송파구 백제고분로21길 19, 2층 일부 (삼전동)",37.5056468,127.090348
서울특별시교육청,송파구,더케이수학교습소,"서울특별시 송파구 위례광장로 188, 711호(장지동, 아이온스퀘어)",37.48108554,127.1423948
서울특별시교육청,송파구,더클라비어음악학원,"서울특별시 송파구 송이로23길 52-42, 3층 (가락동)",37.49722938,127.1280262
서울특별시교육청,송파구,더클래식스보습학원,"서울특별시 송파구 송이로 202, 4층 (문정동)",37.4898946,127.1281551
서울특별시교육청,송파구,더클래식음악교습소,"서울특별시 송파구 올림픽로37길 130, 3층 318호 (신천동, 파크리오상가A동)",37.52088198,127.1044214
서울특별시교육청,송파구,더퍼스트뮤직음악교습소,"서울특별시 송파구 동남로30길 8, 1층 일부 (오금동, 성원빌딩)",37.50433043,127.139747
서울특별시교육청,송파구,더피아노음악교습소,"서울특별시 송파구 올림픽로37길 130, 318-1호 파크리오A상가 (신천동)",37.52088198,127.1044214
서울특별시교육청,송파구,더희원무용학원,"서울특별시 송파구 백제고분로50길 31, 3층 (방이동,신일빌딩)",37.51341978,127.1181905
서울특별시교육청,송파구,덕스어학원방이캠퍼스학원,서울특별시 송파구 양재대로71길 84층(방이동),37.51055204,127.1258901
서울특별시교육청,송파구,데생그리다미술교습소,"서울특별시 송파구 올림픽로 145, 2A30호(잠실동, 리센츠상가)",37.51198046,127.0870419
서울특별시교육청,송파구,덱스마(DEXMA)학원,"서울특별시 송파구 마천로 111, 3층 (오금동, 여산빌딩)",37.50578559,127.1322053
서울특별시교육청,송파구,도리미술교육연구미술교습소,"서울특별시 송파구 백제고분로 187, 3층 303호 (잠실동, 파크인수)",37.5047453,127.0877816
서울특별시교육청,송파구,도이치뮤직슐레음악학원,"서울특별시 송파구 마천로57길 7, 501호 (마천동)",37.49465159,127.1519861
서울특별시교육청,송파구,도쿠애견미용학원,"서울특별시 송파구 백제고분로40길 27, 3층 (석촌동)",37.50234717,127.107624
서울특별시교육청,송파구,도화지미술교습소,"서울특별시 송파구 풍성로18길 8, 1층 102호 (풍납동)",37.53355375,127.1177414
서울특별시교육청,송파구,독락서쾌논술교습소,"서울특별시 송파구 송파대로 345, 3055호 (가락동, 헬리오시티 근린생활시설 1A동)",37.49761457,127.1025318
서울특별시교육청,송파구,독서하브루타원격교습학원,"서울특별시 송파구 가락로 187, 1동 401호 (송파동, 한양아파트)",37.5057008,127.1133108
서울특별시교육청,송파구,독수리수학학원,"서울특별시 송파구 위례성대로20길 29, 2충 (오금동)",37.50883387,127.1272795
서울특별시교육청,송파구,독학재수의대선배관리형독서실송파잠실점독서실,"서울특별시 송파구 석촌호수로 842층 5호, 6호(잠실동)",37.50878055,127.0866652
서울특별시교육청,송파구,독학재수의대선배송파잠실관리형수능학원,서울특별시 송파구 석촌호수로 842층3호(잠실동),37.50878055,127.0866652
서울특별시교육청,송파구,동문학원,"서울특별시 송파구 충민로2길 34, 4층 401호, 402호 (장지동 841-6,북일PLAZA)",37.47683385,127.1274962
서울특별시교육청,송파구,동아피아노교습소,"서울특별시 송파구 한가람로 448,  동아한가람A상가202호 (풍납동)",37.53750523,127.1152272
서울특별시교육청,송파구,동양컴퓨터전산회계학원,"서울특별시 송파구 송파대로38길 9, 2층,3층 (송파동)",37.50116669,127.1122523
서울특별시교육청,송파구,동행위드(with)찰스영어서우수학학원,"서울특별시 송파구 오금로31길 3, 3층 일부 (방이동, 우성빌딩)",37.50647148,127.1211545
서울특별시교육청,송파구,두림학원,"서울특별시 송파구 석촌호수로 140, 501호, 502호, 503호 (삼전동, 잠실레이크타워)",37.50701655,127.0925026
서울특별시교육청,송파구,드로잉스쿨미술학원,서울특별시 송파구 올림픽로4길 48309호(잠실동),37.50656181,127.074256
서울특별시교육청,송파구,드로잉홍익미술교습소,"서울특별시 송파구 새말로8길 11, 4층 401호 (문정동, 건영빌딩)",37.48177333,127.1267636
서울특별시교육청,송파구,드리밍영어&리더스학원,"서울특별시 송파구 올림픽로35길 10, 509호 (신천동, 파크리오)",37.52031368,127.1132652
서울특별시교육청,송파구,드림맥스수학교습소,"서울특별시 송파구 동남로 189, 26동 504호(가락동)",37.49466141,127.1298537
서울특별시교육청,송파구,드림베이스(DREAM BASE)원격학원,"서울특별시 송파구 송파대로 201, B-1108호 일부 (문정동, 송파 테라타워2)",37.48773878,127.1206859
서울특별시교육청,송파구,드림아이수학교습소,"서울특별시 송파구 토성로 38-6, 3층 304-2호 (풍납동,한강극동아파트 상가동)",37.52946079,127.1140542
서울특별시교육청,송파구,드림아트미술교습소,"서울특별시 송파구 백제고분로37가길 6, 1층 102호 (석촌동)",37.50459557,127.1038613
서울특별시교육청,송파구,드림영어수학여우학원,"서울특별시 송파구 동남로 189, 409호 (가락동, 가락쌍용아파트 26동)",37.49466141,127.1298537
서울특별시교육청,송파구,디랩코딩학원,"서울특별시 송파구 석촌호수로 156, 2층 201호 (삼전동, 삼전동썬프라자)",37.50673865,127.094364
서울특별시교육청,송파구,디스푸토보습학원,"서울특별시 송파구 마천로 2, 3층 전체 (방이동, HK빌딩)",37.51032535,127.121234
서울특별시교육청,송파구,디아영어학원,"서울특별시 송파구 위례성대로18길 23, 1층, 2층 (방이동)",37.51018234,127.1254872
서울특별시교육청,송파구,디엠패션학원,"서울특별시 송파구 송파대로 455, 4층일부 (석촌동)",37.50700422,127.1050923
서울특별시교육청,송파구,디와이비최선어학학원,"서울특별시 송파구 마천로 21, 2층~8층 (방이동)",37.51008262,127.1233265
서울특별시교육청,송파구,디토음악교습소,"서울특별시 송파구 마천로 186, 3층 301호 (오금동)",37.50270775,127.13957
서울특별시교육청,송파구,딱풀리는수학&씨투엠수학교습소,"서울특별시 송파구 양산로 12, 405호(거여동, 세신거여훼밀리타운)",37.48991126,127.1435904
서울특별시교육청,송파구,뛰어노는논술학원,서울특별시 송파구 백제고분로19길 272층(잠실동),37.50730487,127.0874145
서울특별시교육청,송파구,띵킹프로젝트미술교습소,"서울특별시 송파구 위례광장로 230, 아이파크2차 앨리웨이상가 B-125호 (장지동, 위례2차아이파크)",37.47861981,127.1435334
서울특별시교육청,송파구,라곰영어교습소,"서울특별시 송파구 송파대로 345, 2075호 (가락동, 헬리오시티 근린생활시설 1B동)",37.49761457,127.1025318
서울특별시교육청,송파구,라라엠음악미술학원,"서울특별시 송파구 오금로 478, 2층 (거여동, 이화빌딩)",37.4939643,127.1420708
서울특별시교육청,송파구,라뮤즈스튜디오음악교습소,"서울특별시 송파구 새말로 62, 204호 일부 (문정동, 송파 푸르지오시티)",37.48079176,127.1208423
서울특별시교육청,송파구,라뮤직피아노음악교습소,"서울특별시 송파구 위례광장로 170, 2층 B202호 (장지동, 힐스테이트송파위례)",37.47989602,127.1423248
서울특별시교육청,송파구,라미클래스미술학원,"서울특별시 송파구 삼전로 100, 304호 (삼전동, 아카데미빌딩)",37.506963,127.0906821
서울특별시교육청,송파구,라비에벨발레아카데미학원,"서울특별시 송파구 송파대로 392, 3층 (송파동)",37.50261807,127.1100011
서울특별시교육청,송파구,라샤버클리뮤직아카데미음악교습소,"서울특별시 송파구 송파대로 345, 2077호, 2078호(가락동, 헬리오시티 근린생활시설 1B동)",37.49761457,127.1025318
서울특별시교육청,송파구,라실용음악학원,"서울특별시 송파구 백제고분로32길 17, 3층 (삼전동)",37.50072989,127.0950978
서울특별시교육청,송파구,라온서가독서실,"서울특별시 송파구 석촌호수로 68, 3층 일부 (잠실동)",37.5102216,127.0857062
서울특별시교육청,송파구,라운드투(Round2)발레&재즈댄스학원,"서울특별시 송파구 백제고분로 399, 5층 일부(송파동)",37.50712659,127.1094413
서울특별시교육청,송파구,라움JH바이올린교습소,"서울특별시 송파구 위례광장로 188, 2층 209호 (장지동, 아이온스퀘어)",37.48108554,127.1423948
서울특별시교육청,송파구,라움음악학원,"서울특별시 송파구 송파대로42길 46, 201호 (송파동, 스위트빌)",37.50722429,127.1119092
서울특별시교육청,송파구,라이브아미(LIVEARMY)학원,"서울특별시 송파구 삼전로1길 2, 2층(잠실동, 양진빌딩)",37.50234249,127.0859577
서울특별시교육청,송파구,라일락더발레아카데미학원,서울특별시 송파구 오금로29길 123층 (방이동),37.50762738,127.121503
서울특별시교육청,송파구,라임에듀마천보습학원,"서울특별시 송파구 마천로51길 8, 2층 (마천동)",37.49575809,127.1509511
서울특별시교육청,송파구,라임영어수학원,"서울특별시 송파구 가락로16길 2-3, 2층 (석촌동)",37.50087063,127.1082836
서울특별시교육청,송파구,라포즈음악학원,"서울특별시 송파구 송파대로 345, 상가1A동 2050호, 2051호 (가락동, 헬리오시티)",37.49761457,127.1025318
서울특별시교육청,송파구,란스플로리스트꽃꽂이학원,"서울특별시 송파구 백제고분로42길 8, 2층일부 (송파동)",37.50559695,127.1095396
서울특별시교육청,송파구,랄랄라미술창작소미술교습소,"서울특별시 송파구 중대로 24, 2층 206호 (문정동, 올림픽훼밀리타운아파트상가(4))",37.48812925,127.111066
서울특별시교육청,송파구,랑볼발레(L'envolballet)학원,서울특별시 송파구 오금로 4937층(거여동),37.49366076,127.1437011
서울특별시교육청,송파구,랜퍼스(LANPUS)키즈잉글리쉬어학학원,서울특별시 송파구 백제고분로 2093층 (삼전동),37.5040539,127.0900104
서울특별시교육청,송파구,랩일사사과학교습소,"서울특별시 송파구 마천로 70-3, 2층 (오금동, 바인빌딩)",37.50741066,127.1281812
서울특별시교육청,송파구,러블리윙스피치학원,"서울특별시 송파구 삼학사로 77, 201호 (삼전동)",37.50415715,127.0968542
서울특별시교육청,송파구,럭스(Luxx)어학원,"서울특별시 송파구 삼전로 38, 3층, 4층 (삼전동, 유니크플러스빌딩)",37.50235592,127.0866868
서울특별시교육청,송파구,럭스베리타스보습학원,"서울특별시 송파구 삼전로 38, 1층, 2층 (삼전동, 유니크플러스빌딩)",37.50235592,127.0866868
서울특별시교육청,송파구,럭스잠실놀이학원,"서울특별시 송파구 삼전로 38, 5층 (삼전동, 유니크플러스빌딩)",37.50235592,127.0866868
서울특별시교육청,송파구,런던아트&드로잉미술교습소,"서울특별시 송파구 오금로32길 50, 1층일부 (송파동)",37.50267584,127.1174756
서울특별시교육청,송파구,레나수학교습소,"서울특별시 송파구 송파대로 111, 법조대로 205동 519호 (문정동, 파크하비오 하비오타워)",37.47968706,127.1249798
서울특별시교육청,송파구,레마실용음악학원,"서울특별시 송파구 위례송파로 77507호(거여동, 우성어반타워)",37.48544292,127.142453
서울특별시교육청,송파구,레마에듀학원,"서울특별시 송파구 양재대로 1164, 3층3호 (오금동, 홍일빌딩)",37.51104721,127.1282581
서울특별시교육청,송파구,레브유발레(Rev U Ballet)학원,"서울특별시 송파구 송파대로37길 84, 2층 (석촌동, 남경빌딩)",37.49916976,127.1031976
서울특별시교육청,송파구,레이첼영어교습소,"서울특별시 송파구 오금로 551,  208동 210호(거여동, e편한세상 송파파크센트럴)",37.49318241,127.1503678
서울특별시교육청,송파구,렉스(REX)영어학원,"서울특별시 송파구 위례광장로 193, 502호, 504호 (장지동, 대길프라자)",37.48173947,127.142191
서울특별시교육청,송파구,로고스잠실2관학원,서울특별시 송파구 삼전로 913층(잠실동),37.50665578,127.0895943
서울특별시교육청,송파구,로고스학원,"서울특별시 송파구 백제고분로27길 40, 3층.4층일부 (삼전동)",37.50646116,127.0941113
서울특별시교육청,송파구,로그온플러스수학교습소,"서울특별시 송파구 거마로 56, 2-17호 (거여동, 송파시그니처롯데캐슬)",37.49704548,127.1472821
서울특별시교육청,송파구,로네아트미술교습소,"서울특별시 송파구 오금로32길 31, 109호 (송파동, 래미안송파파인탑)",37.50298368,127.1194889
서울특별시교육청,송파구,로보로보코딩랩학원,"서울특별시 송파구 위례순환로 3871층 일부(장지동,대신위례센터2관)",37.47784956,127.1438878
서울특별시교육청,송파구,로봇&코딩학원,"서울특별시 송파구 송파대로37길 52, 2층 (석촌동)",37.50017287,127.1065252
서울특별시교육청,송파구,로얄발레아카데미학원,"서울특별시 송파구 올림픽로 145, 5B01호 (잠실동, 리센츠 상가)",37.51198046,127.0870419
서울특별시교육청,송파구,로열이화피아노교습소,"서울특별시 송파구 동남로 193, 2층 203호, 204호 (가락동, 가락쌍용아파트)",37.49469823,127.1292231
서울특별시교육청,송파구,로와아트숲미술교습소,"서울특별시 송파구 백제고분로15길 18-1, 1층 일부 (잠실동)",37.50697011,127.0852568
서울특별시교육청,송파구,로이영어교습소,"서울특별시 송파구 송이로17길 40, 104호 (가락동, 영흥빌딩)",37.50056576,127.1242708
서울특별시교육청,송파구,로체미술교습소,"서울특별시 송파구 충민로 181, 410호 (장지동, 로체프라자)",37.48600974,127.133433
서울특별시교육청,송파구,로티스어학학원,"서울특별시 송파구 삼전로 81, 2~7층 (잠실동)",37.50601771,127.0889656
서울특별시교육청,송파구,로티스잠실어학학원,"서울특별시 송파구 삼전로 81, 1층전체 (잠실동)",37.50601771,127.0889656
서울특별시교육청,송파구,루나잉글리쉬학원,"서울특별시 송파구 올림픽로37길 130, 408-1호, 409호 (신천동, 파크리오)",37.52088198,127.1044214
서울특별시교육청,송파구,루나피아노교습소,"서울특별시 송파구 백제고분로28길 25, 2층 일부(202호)(삼전동)",37.50074018,127.0915386
서울특별시교육청,송파구,루미에르미술교습소,"서울특별시 송파구 양산로 11, 2층 일부(거여동, 거여주차빌딩)",37.49024891,127.1425155
서울특별시교육청,송파구,루미에피아노잠실역센터학원,"서울특별시 송파구 오금로11길 34, 5층 일부 (방이동, 성우빌딩)",37.51521249,127.1108753
서울특별시교육청,송파구,루소영어학원,"서울특별시 송파구 가락로16길 2-26, 2층 (석촌동)",37.50072113,127.1071219
서울특별시교육청,송파구,루시드어학원위례학원,"서울특별시 송파구 위례광장로 199401호,402호(장지동,성희프라자)",37.48168958,127.142761
서울특별시교육청,송파구,루트매쓰수학교습소,"서울특별시 송파구 문정로13길 17, 2층 201호 (가락동)",37.49457245,127.1349426
서울특별시교육청,송파구,류신국어학원,"서울특별시 송파구 위례성대로18길 12, 2층 (방이동, BW 빌딩)",37.51124433,127.1257583
서울특별시교육청,송파구,르헤브학원,"서울특별시 송파구 백제고분로32길 212층, 3층,4층,5층(삼전동)",37.50055205,127.0950763
서울특별시교육청,송파구,리나앤리노발레학원,"서울특별시 송파구 오금로32길 48, 2층 전체 (송파동)",37.50279123,127.117685
서울특별시교육청,송파구,리나영어학원,"서울특별시 송파구 마천로 26, 2층.3층 (방이동)",37.50943291,127.1237563
서울특별시교육청,송파구,리더앤리더아카데미보습학원,"서울특별시 송파구 삼전로 89, 3층일부 (잠실동)",37.50655093,127.0894422
서울특별시교육청,송파구,리드101엘스학원,"서울특별시 송파구 올림픽로 119, 4층 4B26호 (잠실동, 잠실파인애플상가)",37.51208434,127.0841863
서울특별시교육청,송파구,리드101올림픽영어학원,"서울특별시 송파구 양재대로 1222, 3층 306호 일부, 307호 전체 (방이동, 올림픽프라자)",37.51572764,127.1310632
서울특별시교육청,송파구,리드101트리지움영어학원,"서울특별시 송파구 석촌호수로 61, 512호 (잠실동, 트리지움)",37.51069605,127.0862248
서울특별시교육청,송파구,리드101파크리오영어학원,"서울특별시 송파구 올림픽로35길 10, 206호 (신천동, 파크리오)",37.52031368,127.1132652
서울특별시교육청,송파구,리드101헬리오영어학원,서울특별시 송파구 가락로 94-84층 일부(석촌동),37.5005776,127.1069252
서울특별시교육청,송파구,리드앤톡영어교습소,"서울특별시 송파구 양산로 14, 4층 412호 (거여동, 세신거여종합상가)",37.49023952,127.1437991
서울특별시교육청,송파구,리드원오원보습학원,"서울특별시 송파구 올림픽로 145, 4층 4B08호 (잠실동,리센츠)",37.51198046,127.0870419
서울특별시교육청,송파구,리드인독서논술가락신가초점논술교습소,"서울특별시 송파구 송이로15길 10, 1층 일부(가락동)",37.49951154,127.1208343
서울특별시교육청,송파구,리드인독서논술교습소,"서울특별시 송파구 토성로 25, 2층 201호 (풍납동)",37.5306659,127.1132796
서울특별시교육청,송파구,리드인독서논술딱풀리는수학잠실파크리오학원,"서울특별시 송파구 올림픽로35길 10, 303호 (신천동)",37.52031368,127.1132652
서울특별시교육청,송파구,리드인독서논술코칭학원,"서울특별시 송파구 마천로 20201호, 203호(방이동)",37.50965381,127.1230858
서울특별시교육청,송파구,리드인문정센터국어교습소,"서울특별시 송파구 중대로 24, 2층 207호 (문정동, 올림픽훼밀리타운 상가동(2))",37.48812925,127.111066
서울특별시교육청,송파구,리드인송파북위례점독서논술교습소,"서울특별시 송파구 위례송파로 77, 908호 (거여동)",37.48544292,127.142453
서울특별시교육청,송파구,리드인송파올림픽선수촌독서논술교습소,"서울특별시 송파구 양재대로 1222, 3층 32호 (방이동, 올림픽프라자)",37.51572764,127.1310632
서울특별시교육청,송파구,리드인아소비송파거여센터학원,"서울특별시 송파구 거마로 562-12호 일부(2호), 2-21호(거여동,송파시그니처롯데캐슬)",37.49704548,127.1472821
서울특별시교육청,송파구,리드인잠실나루역점국어교습소,"서울특별시 송파구 올림픽로35길 112, 2동 5층 8-2호(신천동)",37.51788662,127.1019173
서울특별시교육청,송파구,리딩네스트영어교습소,"서울특별시 송파구 위례광장로 270, 2층 G204호 (장지동, 송파와이즈더샵)",37.47709543,127.1437235
서울특별시교육청,송파구,리딩비원격학원,"서울특별시 송파구 백제고분로 4702층(방이동, 선한빌딩)",37.51238818,127.1138299
서울특별시교육청,송파구,리딩빌더스(Reading Builders)영어교습소,"서울특별시 송파구 가락로11길 33, 1층 102호 (석촌동)",37.50313654,127.1034864
서울특별시교육청,송파구,리딩스타어학학원,"서울특별시 송파구 삼전로 96, 1층 일부, 2층~3층 (삼전동)",37.50679583,127.0904959
서울특별시교육청,송파구,리딩오션한솔노피곰포디움국어수학학원,"서울특별시 송파구 동남로 189408호, 501호, 502호 (가락동, 쌍용아파트26동)",37.49466141,127.1298537
서울특별시교육청,송파구,리딩퀘스트영어학원,"서울특별시 송파구 위례성대로22길 245층(오금동,티제이빌딩)",37.50836992,127.1302797
서울특별시교육청,송파구,리딩톤기타교습소,"서울특별시 송파구 위례광장로 188, 2층 214-1호 (장지동, 아이온스퀘어)",37.48108554,127.1423948
서울특별시교육청,송파구,리라음악교습소,"서울특별시 송파구 중대로 24, 호순이상가 202, 203호 (문정동, 올림픽훼밀리타운)",37.48812925,127.111066
서울특별시교육청,송파구,리르리라아뜰리에미술교습소,"서울특별시 송파구 올림픽로12길 52-10, 102호 (잠실동)",37.50720968,127.0828512
서울특별시교육청,송파구,리마송수학교습소,"서울특별시 송파구 올림픽로35길 112215호(신천동, 장미아파트비상가1동)",37.51788662,127.1019173
서울특별시교육청,송파구,리베피아노음악교습소,"서울특별시 송파구 위례광장로 188, 8층 809호 (장지동)",37.48108554,127.1423948
서울특별시교육청,송파구,리브로아르츠미술교습소,"서울특별시 송파구 위례광장로 188, 8층 814호 일부 (장지동)",37.48108554,127.1423948
서울특별시교육청,송파구,리센츠리미아미술교습소,"서울특별시 송파구 올림픽로 145, 2A21호(잠실동, 리센츠상가)",37.51198046,127.0870419
서울특별시교육청,송파구,리센츠와우아뜰리에미술학원,"서울특별시 송파구 올림픽로 145, 상가 4층 4B20호 (잠실동,리센츠)",37.51198046,127.0870419
서울특별시교육청,송파구,리에스프레소커피학원,"서울특별시 송파구 백제고분로 417, 4층 (송파동)",37.50831296,127.1105825
서울특별시교육청,송파구,리엑팅아카데미연기뮤지컬학원,서울특별시 송파구 석촌호수로 12길 432층(잠실동),37.50839919,127.0818136
서울특별시교육청,송파구,리엠수학학원,"서울특별시 송파구 송파대로 345, 3050호, 3051호, 4004호 (가락동, 헬리오시티근린생활시설1A동)",37.49761457,127.1025318
서울특별시교육청,송파구,리온음악학원,서울특별시 송파구 송이로 17길 402층(가락동),37.50056576,127.1242708
서울특별시교육청,송파구,리즈발레무용학원,"서울특별시 송파구 가락로 164, 3층일부(301호) (송파동, 파인힐빌딩)",37.50337615,127.1136458
서울특별시교육청,송파구,리케이온보습학원,"서울특별시 송파구 오금로46길 25, 5층전부 (가락동)",37.49518467,127.1348019
서울특별시교육청,송파구,리클라리넷음악학원,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 4층 4B07호 (잠실동)",37.51208434,127.0841863
서울특별시교육청,송파구,리틀다빈치미술교습소,"서울특별시 송파구 석촌호수로 134, 2층 44호, 45호 (삼전동)",37.50707506,127.0918774
서울특별시교육청,송파구,리틀도레미음악교습소,"서울특별시 송파구 오금로 551, 206호 (거여동, e편한세상 송파 파크센트럴 근린생활시설2)",37.49318241,127.1503678
서울특별시교육청,송파구,리틀뮤제미술교습소,"서울특별시 송파구 올림픽로35길 112, 2층 205호 장미B상가1동 (신천동, 장미아파트)",37.51788662,127.1019173
서울특별시교육청,송파구,리틀바이올린교습소,"서울특별시 송파구 한가람로16길 7207호 일부(풍납동, 동아한가람아파트 상가동)",37.53704791,127.1156588
서울특별시교육청,송파구,리틀바하음악학원,"서울특별시 송파구 올림픽로12길 48, 3층일부(302호) (잠실동)",37.50744567,127.0834735
서울특별시교육청,송파구,리틀빈아틀리에미술교습소,"서울특별시 송파구 위례광장로 136, 상가-3동 2층 c-208호(장지동, 위례아이파크)",37.47719582,127.1423748
서울특별시교육청,송파구,리틀쇼팽리센츠음악학원,"서울특별시 송파구 올림픽로 145, 3A29호,3A30-1호,4B07호 (잠실동, 리센츠)",37.51198046,127.0870419
서울특별시교육청,송파구,리틀쇼팽음악학원,"서울특별시 송파구 올림픽로 119, 5층 5B20호,5B21호 (잠실동, 잠실파인애플상가)",37.51208434,127.0841863
서울특별시교육청,송파구,리틀쇼팽트리지움음악학원,"서울특별시 송파구 석촌호수로 61, 트리지움 상가 506호일부, 517호 (잠실동,트리지움)",37.51069605,127.0862248
서울특별시교육청,송파구,리틀스콜라스(Little Scholars)영어학원,"서울특별시 송파구 올림픽로35길 1245층 3호,4호,5호(장미아파트에이상가2동)(신천동)",37.51733948,127.1007161
서울특별시교육청,송파구,리틀팍스어학원,"서울특별시 송파구 올림픽로35길 112, , 409호,410-1호,410-2호,411호,412호,413호 (신천동, 장미아파트 비상가1동) (신천동, 장미아파트)",37.51788662,127.1019173
서울특별시교육청,송파구,리화실미술교습소,"서울특별시 송파구 성내천로 228-1, 5층(마천동)",37.49924011,127.1527764
서울특별시교육청,송파구,린츠바이올린첼로음악학원,"서울특별시 송파구 올림픽로35길 10, 510호 (신천동, 파크리오)",37.52031368,127.1132652
서울특별시교육청,송파구,릴리프아틀리에미술학원,"서울특별시 송파구 새말로 140, 3층 301호 (문정동)",37.48343929,127.1295124
서울특별시교육청,송파구,링스외국어학원,"서울특별시 송파구 송파대로34길 331층(송파동, 장원빌딩)",37.49920464,127.1156357
서울특별시교육청,송파구,링키영어송파가락영어교습소,"서울특별시 송파구 동남로 189, 가락쌍용아파트26동(상가1)5층 511호 (가락동)",37.49466141,127.1298537
