시도명,시군구,행정동,PM10_평균,PM10_정규화,미세먼지_지수값,여가환경_가중치,환경지수
서울특별시,종로구,청운효자동,38.69,0.673167451,0.068595763,0.002320191,0.070915954
서울특별시,종로구,사직동,38.69,0.673167451,0.068595763,0.003845281,0.072441045
서울특별시,종로구,삼청동,38.69,0.673167451,0.068595763,0.027690874,0.096286637
서울특별시,종로구,부암동,38.69,0.673167451,0.068595763,1.75E-05,0.068613297
서울특별시,종로구,평창동,38.69,0.673167451,0.068595763,0.000208205,0.068803968
서울특별시,종로구,무악동,38.69,0.673167451,0.068595763,0.000117438,0.068713201
서울특별시,종로구,교남동,38.69,0.673167451,0.068595763,0.000214092,0.068809856
서울특별시,종로구,가회동,38.69,0.673167451,0.068595763,0.000345463,0.068941227
서울특별시,종로구,종로1.2.3.4가동,38.69,0.673167451,0.068595763,0.009606144,0.078201907
서울특별시,종로구,종로5.6가동,38.69,0.673167451,0.068595763,0.000340501,0.068936264
서울특별시,종로구,이화동,38.69,0.673167451,0.068595763,0.000102453,0.068698217
서울특별시,종로구,혜화동,38.69,0.673167451,0.068595763,0.00164797,0.070243733
서울특별시,종로구,창신1동,38.69,0.673167451,0.068595763,0,0.068595763
서울특별시,종로구,창신2동,38.69,0.673167451,0.068595763,1.14E-05,0.068607212
서울특별시,종로구,창신3동,38.69,0.673167451,0.068595763,6.56E-05,0.06866134
서울특별시,종로구,숭인1동,38.69,0.673167451,0.068595763,0.000996818,0.069592582
서울특별시,종로구,숭인2동,38.69,0.673167451,0.068595763,0.00010204,0.068697803
서울특별시,중구,소공동,39.03,0.661735037,0.0674308,0.00089462,0.06832542
서울특별시,중구,회현동,39.03,0.661735037,0.0674308,0,0.0674308
서울특별시,중구,명동,39.03,0.661735037,0.0674308,0.000544205,0.067975005
서울특별시,중구,필동,39.03,0.661735037,0.0674308,0,0.0674308
서울특별시,중구,장충동,39.03,0.661735037,0.0674308,0,0.0674308
서울특별시,중구,광희동,39.03,0.661735037,0.0674308,0.000149978,0.067580778
서울특별시,중구,을지로동,39.03,0.661735037,0.0674308,0.000737209,0.068168009
서울특별시,중구,신당동,39.03,0.661735037,0.0674308,0,0.0674308
서울특별시,중구,다산동,39.03,0.661735037,0.0674308,2.23E-05,0.067453084
서울특별시,중구,약수동,39.03,0.661735037,0.0674308,0,0.0674308
서울특별시,중구,청구동,39.03,0.661735037,0.0674308,1.92E-05,0.067450043
서울특별시,중구,신당5동,39.03,0.661735037,0.0674308,0.001900471,0.069331272
서울특별시,중구,동화동,39.03,0.661735037,0.0674308,7.21E-05,0.067502857
서울특별시,중구,황학동,39.03,0.661735037,0.0674308,1.03E-05,0.067441092
서울특별시,중구,중림동,39.03,0.661735037,0.0674308,0.000597948,0.068028748
서울특별시,용산구,후암동,44.38,0.481842636,0.049099765,2.00E-05,0.049119734
서울특별시,용산구,용산2가동,44.38,0.481842636,0.049099765,0,0.049099765
서울특별시,용산구,남영동,44.38,0.481842636,0.049099765,9.15E-05,0.049191312
서울특별시,용산구,청파동,44.38,0.481842636,0.049099765,5.27E-05,0.049152492
서울특별시,용산구,원효로1동,44.38,0.481842636,0.049099765,0.000141718,0.049241482
서울특별시,용산구,원효로2동,44.38,0.481842636,0.049099765,2.38E-05,0.04912354
서울특별시,용산구,효창동,44.38,0.481842636,0.049099765,0.002094136,0.051193901
서울특별시,용산구,용문동,44.38,0.481842636,0.049099765,1.69E-05,0.049116617
서울특별시,용산구,한강로동,44.38,0.481842636,0.049099765,0.000142562,0.049242326
서울특별시,용산구,이촌1동,44.38,0.481842636,0.049099765,6.37E-05,0.049163514
서울특별시,용산구,이촌2동,44.38,0.481842636,0.049099765,7.72E-06,0.049107482
서울특별시,용산구,이태원1동,44.38,0.481842636,0.049099765,4.89E-05,0.049148648
서울특별시,용산구,이태원2동,44.38,0.481842636,0.049099765,7.96E-05,0.049179392
서울특별시,용산구,한남동,44.38,0.481842636,0.049099765,0.001705313,0.050805077
서울특별시,용산구,서빙고동,44.38,0.481842636,0.049099765,0.000569152,0.049668916
서울특별시,용산구,보광동,44.38,0.481842636,0.049099765,0,0.049099765
서울특별시,성동구,왕십리2동,45.13,0.456624075,0.046529993,0.000278678,0.046808671
서울특별시,성동구,왕십리도선동,45.13,0.456624075,0.046529993,7.21E-05,0.046602132
서울특별시,성동구,마장동,45.13,0.456624075,0.046529993,1.83E-05,0.046548318
서울특별시,성동구,사근동,45.13,0.456624075,0.046529993,5.46E-05,0.046584555
서울특별시,성동구,행당1동,45.13,0.456624075,0.046529993,0,0.046529993
서울특별시,성동구,행당2동,45.13,0.456624075,0.046529993,3.52E-05,0.046565162
서울특별시,성동구,응봉동,45.13,0.456624075,0.046529993,2.09E-05,0.046550853
서울특별시,성동구,금호1가동,45.13,0.456624075,0.046529993,0,0.046529993
서울특별시,성동구,금호2.3가동,45.13,0.456624075,0.046529993,0.000109647,0.04663964
서울특별시,성동구,금호4가동,45.13,0.456624075,0.046529993,1.51E-05,0.046545114
서울특별시,성동구,옥수동,45.13,0.456624075,0.046529993,0.000326226,0.04685622
서울특별시,성동구,성수1가1동,45.13,0.456624075,0.046529993,2.52E-05,0.046555154
서울특별시,성동구,성수1가2동,45.13,0.456624075,0.046529993,3.18E-05,0.046561842
서울특별시,성동구,성수2가1동,45.13,0.456624075,0.046529993,2.14E-05,0.046551354
서울특별시,성동구,성수2가3동,45.13,0.456624075,0.046529993,0.000137691,0.046667685
서울특별시,성동구,송정동,45.13,0.456624075,0.046529993,9.87E-06,0.046539865
서울특별시,성동구,용답동,45.13,0.456624075,0.046529993,5.74E-05,0.046587401
서울특별시,광진구,화양동,34.23,0.823133826,0.083877337,3.42E-05,0.083911557
서울특별시,광진구,군자동,34.23,0.823133826,0.083877337,5.92E-06,0.083883253
서울특별시,광진구,중곡1동,34.23,0.823133826,0.083877337,8.33E-06,0.083885662
서울특별시,광진구,중곡2동,34.23,0.823133826,0.083877337,5.64E-06,0.083882977
서울특별시,광진구,중곡3동,34.23,0.823133826,0.083877337,1.84E-05,0.08389578
서울특별시,광진구,중곡4동,34.23,0.823133826,0.083877337,6.81E-06,0.083884143
서울특별시,광진구,능동,34.23,0.823133826,0.083877337,2.98E-05,0.083907116
서울특별시,광진구,광장동,34.23,0.823133826,0.083877337,5.03E-06,0.083882368
서울특별시,광진구,자양1동,34.23,0.823133826,0.083877337,2.22E-05,0.083899508
서울특별시,광진구,자양2동,34.23,0.823133826,0.083877337,1.38E-05,0.083891177
서울특별시,광진구,자양3동,34.23,0.823133826,0.083877337,1.06E-05,0.083887973
서울특별시,광진구,자양4동,34.23,0.823133826,0.083877337,2.32E-05,0.083900571
서울특별시,광진구,구의1동,34.23,0.823133826,0.083877337,2.98E-06,0.083880318
서울특별시,광진구,구의2동,34.23,0.823133826,0.083877337,1.50E-05,0.083892338
서울특별시,광진구,구의3동,34.23,0.823133826,0.083877337,6.99E-05,0.083947203
서울특별시,동대문구,신설동,36.56,0.744788164,0.075893914,0.000109264,0.076003178
서울특별시,동대문구,용두동,36.56,0.744788164,0.075893914,0.000135389,0.076029303
서울특별시,동대문구,제기동,36.56,0.744788164,0.075893914,3.06E-05,0.075924496
서울특별시,동대문구,전농1동,36.56,0.744788164,0.075893914,3.15E-05,0.0759254
서울특별시,동대문구,전농2동,36.56,0.744788164,0.075893914,0.001692758,0.077586672
서울특별시,동대문구,답십리1동,36.56,0.744788164,0.075893914,0.000133155,0.076027069
서울특별시,동대문구,답십리2동,36.56,0.744788164,0.075893914,0.000746726,0.07664064
서울특별시,동대문구,장안1동,36.56,0.744788164,0.075893914,7.92E-05,0.075973104
서울특별시,동대문구,장안2동,36.56,0.744788164,0.075893914,8.92E-05,0.075983077
서울특별시,동대문구,청량리동,36.56,0.744788164,0.075893914,0.001549045,0.077442959
서울특별시,동대문구,회기동,36.56,0.744788164,0.075893914,4.87E-06,0.075898787
서울특별시,동대문구,휘경1동,36.56,0.744788164,0.075893914,3.03E-05,0.075924209
서울특별시,동대문구,휘경2동,36.56,0.744788164,0.075893914,2.83E-05,0.075922256
서울특별시,동대문구,이문1동,36.56,0.744788164,0.075893914,7.04E-06,0.075900954
서울특별시,동대문구,이문2동,36.56,0.744788164,0.075893914,0,0.075893914
서울특별시,중랑구,면목2동,28.97,1,0.1019,1.65E-05,0.101916538
서울특별시,중랑구,면목4동,28.97,1,0.1019,2.35E-05,0.101923509
서울특별시,중랑구,면목5동,28.97,1,0.1019,8.96E-05,0.101989639
서울특별시,중랑구,면목본동,28.97,1,0.1019,1.95E-05,0.101919489
서울특별시,중랑구,면목7동,28.97,1,0.1019,1.77E-05,0.101917735
서울특별시,중랑구,면목3.8동,28.97,1,0.1019,0,0.1019
서울특별시,중랑구,상봉1동,28.97,1,0.1019,8.12E-06,0.101908118
서울특별시,중랑구,상봉2동,28.97,1,0.1019,1.77E-05,0.101917713
서울특별시,중랑구,중화1동,28.97,1,0.1019,8.29E-06,0.101908287
서울특별시,중랑구,중화2동,28.97,1,0.1019,2.33E-05,0.101923275
서울특별시,중랑구,묵1동,28.97,1,0.1019,0.002125306,0.104025306
서울특별시,중랑구,묵2동,28.97,1,0.1019,8.65E-06,0.101908648
서울특별시,중랑구,망우본동,28.97,1,0.1019,0.001944006,0.103844006
서울특별시,중랑구,망우3동,28.97,1,0.1019,2.89E-05,0.101928872
서울특별시,중랑구,신내1동,28.97,1,0.1019,0.001062621,0.102962621
서울특별시,중랑구,신내2동,28.97,1,0.1019,3.61E-05,0.101936091
서울특별시,성북구,성북동,44.56,0.475790182,0.04848302,0.001258349,0.049741368
서울특별시,성북구,삼선동,44.56,0.475790182,0.04848302,6.80E-05,0.048551002
서울특별시,성북구,동선동,44.56,0.475790182,0.04848302,0,0.04848302
서울특별시,성북구,돈암1동,44.56,0.475790182,0.04848302,0.001913576,0.050396595
서울특별시,성북구,돈암2동,44.56,0.475790182,0.04848302,5.79E-06,0.048488808
서울특별시,성북구,안암동,44.56,0.475790182,0.04848302,1.21E-05,0.048495111
서울특별시,성북구,보문동,44.56,0.475790182,0.04848302,0.000119471,0.048602491
서울특별시,성북구,정릉1동,44.56,0.475790182,0.04848302,2.74E-05,0.048510418
서울특별시,성북구,정릉2동,44.56,0.475790182,0.04848302,1.95E-05,0.048502543
서울특별시,성북구,정릉3동,44.56,0.475790182,0.04848302,2.37E-06,0.048485388
서울특별시,성북구,정릉4동,44.56,0.475790182,0.04848302,0.000523544,0.049006563
서울특별시,성북구,길음1동,44.56,0.475790182,0.04848302,4.54E-05,0.048528407
서울특별시,성북구,길음2동,44.56,0.475790182,0.04848302,0.000867025,0.049350044
서울특별시,성북구,종암동,44.56,0.475790182,0.04848302,2.25E-05,0.04850549
서울특별시,성북구,월곡1동,44.56,0.475790182,0.04848302,0.001215597,0.049698616
서울특별시,성북구,월곡2동,44.56,0.475790182,0.04848302,8.77E-06,0.04849179
서울특별시,성북구,장위1동,44.56,0.475790182,0.04848302,5.38E-06,0.048488397
서울특별시,성북구,장위2동,44.56,0.475790182,0.04848302,0,0.04848302
서울특별시,성북구,장위3동,44.56,0.475790182,0.04848302,3.79E-05,0.048520882
서울특별시,성북구,석관동,44.56,0.475790182,0.04848302,0.001268321,0.049751341
서울특별시,강북구,삼양동,36.06,0.761600538,0.077607095,0.001084469,0.078691564
서울특별시,강북구,미아동,36.06,0.761600538,0.077607095,3.05E-05,0.077637546
서울특별시,강북구,송중동,36.06,0.761600538,0.077607095,4.35E-05,0.077650546
서울특별시,강북구,송천동,36.06,0.761600538,0.077607095,1.18E-05,0.077618886
서울특별시,강북구,삼각산동,36.06,0.761600538,0.077607095,4.01E-05,0.077647146
서울특별시,강북구,번1동,36.06,0.761600538,0.077607095,2.22E-05,0.077629301
서울특별시,강북구,번2동,36.06,0.761600538,0.077607095,0.011865442,0.089472537
서울특별시,강북구,번3동,36.06,0.761600538,0.077607095,6.21E-05,0.077669146
서울특별시,강북구,수유1동,36.06,0.761600538,0.077607095,3.51E-05,0.077642176
서울특별시,강북구,수유2동,36.06,0.761600538,0.077607095,1.01E-05,0.077617203
서울특별시,강북구,수유3동,36.06,0.761600538,0.077607095,3.02E-05,0.077637288
서울특별시,강북구,우이동,36.06,0.761600538,0.077607095,0.000227128,0.077834223
서울특별시,강북구,인수동,36.06,0.761600538,0.077607095,8.25E-06,0.077615349
서울특별시,도봉구,창1동,39.34,0.651311365,0.066368628,0.002251123,0.068619751
서울특별시,도봉구,창2동,39.34,0.651311365,0.066368628,0.001417633,0.067786261
서울특별시,도봉구,창3동,39.34,0.651311365,0.066368628,0.003255743,0.069624371
서울특별시,도봉구,창4동,39.34,0.651311365,0.066368628,8.03E-05,0.066448925
서울특별시,도봉구,창5동,39.34,0.651311365,0.066368628,1.77E-05,0.066386359
서울특별시,도봉구,도봉1동,39.34,0.651311365,0.066368628,3.91E-05,0.066407724
서울특별시,도봉구,도봉2동,39.34,0.651311365,0.066368628,0.000504941,0.066873569
서울특별시,도봉구,쌍문1동,39.34,0.651311365,0.066368628,0.002326769,0.068695397
서울특별시,도봉구,쌍문2동,39.34,0.651311365,0.066368628,7.30E-06,0.06637593
서울특별시,도봉구,쌍문3동,39.34,0.651311365,0.066368628,1.05E-05,0.066379118
서울특별시,도봉구,쌍문4동,39.34,0.651311365,0.066368628,0,0.066368628
서울특별시,도봉구,방학1동,39.34,0.651311365,0.066368628,1.53E-05,0.066383941
서울특별시,도봉구,방학2동,39.34,0.651311365,0.066368628,3.05E-05,0.066399103
서울특별시,도봉구,방학3동,39.34,0.651311365,0.066368628,4.76E-06,0.06637339
서울특별시,노원구,월계1동,39.01,0.662407532,0.067499328,0.001611358,0.069110686
서울특별시,노원구,월계2동,39.01,0.662407532,0.067499328,0.004771571,0.072270899
서울특별시,노원구,월계3동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,공릉1동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,공릉2동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,하계1동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,하계2동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,중계본동,39.01,0.662407532,0.067499328,0.029770411,0.097269739
서울특별시,노원구,중계1동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,중계4동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,중계2.3동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,상계1동,39.01,0.662407532,0.067499328,0.023121531,0.090620859
서울특별시,노원구,상계2동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,상계3.4동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,상계5동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,상계6.7동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,상계8동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,상계9동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,노원구,상계10동,39.01,0.662407532,0.067499328,0,0.067499328
서울특별시,은평구,녹번동,37.38,0.717215871,0.073084297,0.000269487,0.073353784
서울특별시,은평구,불광1동,37.38,0.717215871,0.073084297,0.002825513,0.075909811
서울특별시,은평구,불광2동,37.38,0.717215871,0.073084297,4.03E-05,0.073124592
서울특별시,은평구,갈현1동,37.38,0.717215871,0.073084297,5.48E-05,0.073139057
서울특별시,은평구,갈현2동,37.38,0.717215871,0.073084297,2.06E-05,0.073104888
서울특별시,은평구,구산동,37.38,0.717215871,0.073084297,0.000948945,0.074033242
서울특별시,은평구,대조동,37.38,0.717215871,0.073084297,2.52E-05,0.073109449
서울특별시,은평구,응암1동,37.38,0.717215871,0.073084297,0.0008172,0.073901497
서울특별시,은평구,응암2동,37.38,0.717215871,0.073084297,0.000120255,0.073204552
서울특별시,은평구,응암3동,37.38,0.717215871,0.073084297,3.35E-05,0.073117756
서울특별시,은평구,역촌동,37.38,0.717215871,0.073084297,0.000214009,0.073298307
서울특별시,은평구,신사1동,37.38,0.717215871,0.073084297,1.31E-05,0.073097419
서울특별시,은평구,신사2동,37.38,0.717215871,0.073084297,4.18E-05,0.073126137
서울특별시,은평구,증산동,37.38,0.717215871,0.073084297,1.83E-05,0.073102603
서울특별시,은평구,수색동,37.38,0.717215871,0.073084297,2.64E-05,0.073110709
서울특별시,은평구,진관동,37.38,0.717215871,0.073084297,0.001589477,0.074673775
서울특별시,서대문구,천연동,38.28,0.686953598,0.070000572,0.000861247,0.070861818
서울특별시,서대문구,북아현동,38.28,0.686953598,0.070000572,3.80E-05,0.070038564
서울특별시,서대문구,충현동,38.28,0.686953598,0.070000572,2.46E-06,0.070003034
서울특별시,서대문구,신촌동,38.28,0.686953598,0.070000572,9.12E-05,0.070091729
서울특별시,서대문구,연희동,38.28,0.686953598,0.070000572,0.000514466,0.070515038
서울특별시,서대문구,홍제1동,38.28,0.686953598,0.070000572,0.000397575,0.070398147
서울특별시,서대문구,홍제3동,38.28,0.686953598,0.070000572,0,0.070000572
서울특별시,서대문구,홍제2동,38.28,0.686953598,0.070000572,8.36E-05,0.070084214
서울특별시,서대문구,홍은1동,38.28,0.686953598,0.070000572,0.000100834,0.070101406
서울특별시,서대문구,홍은2동,38.28,0.686953598,0.070000572,0.004574718,0.07457529
서울특별시,서대문구,남가좌1동,38.28,0.686953598,0.070000572,0.000109746,0.070110318
서울특별시,서대문구,남가좌2동,38.28,0.686953598,0.070000572,4.90E-05,0.070049571
서울특별시,서대문구,북가좌1동,38.28,0.686953598,0.070000572,0.000242942,0.070243514
서울특별시,서대문구,북가좌2동,38.28,0.686953598,0.070000572,4.36E-05,0.070044195
서울특별시,마포구,아현동,38.84,0.668123739,0.068081809,0.000105008,0.068186817
서울특별시,마포구,공덕동,38.84,0.668123739,0.068081809,2.36E-05,0.068105454
서울특별시,마포구,도화동,38.84,0.668123739,0.068081809,2.20E-05,0.068103825
서울특별시,마포구,용강동,38.84,0.668123739,0.068081809,6.35E-05,0.068145326
서울특별시,마포구,대흥동,38.84,0.668123739,0.068081809,0.004654003,0.072735812
서울특별시,마포구,염리동,38.84,0.668123739,0.068081809,2.99E-05,0.068111704
서울특별시,마포구,신수동,38.84,0.668123739,0.068081809,7.80E-05,0.068159841
서울특별시,마포구,서강동,38.84,0.668123739,0.068081809,0.000432252,0.068514061
서울특별시,마포구,서교동,38.84,0.668123739,0.068081809,7.14E-05,0.068153235
서울특별시,마포구,합정동,38.84,0.668123739,0.068081809,0.000154817,0.068236626
서울특별시,마포구,망원1동,38.84,0.668123739,0.068081809,3.21E-05,0.068113954
서울특별시,마포구,망원2동,38.84,0.668123739,0.068081809,1.13E-05,0.068093117
서울특별시,마포구,연남동,38.84,0.668123739,0.068081809,1.79E-05,0.068099705
서울특별시,마포구,성산1동,38.84,0.668123739,0.068081809,0.000716661,0.06879847
서울특별시,마포구,성산2동,38.84,0.668123739,0.068081809,0.000123538,0.068205347
서울특별시,마포구,상암동,38.84,0.668123739,0.068081809,0.001023811,0.06910562
서울특별시,양천구,목1동,36.69,0.740416947,0.075448487,9.85E-05,0.075547034
서울특별시,양천구,목2동,36.69,0.740416947,0.075448487,0.001169641,0.076618128
서울특별시,양천구,목3동,36.69,0.740416947,0.075448487,2.94E-05,0.07547784
서울특별시,양천구,목4동,36.69,0.740416947,0.075448487,1.98E-05,0.075468237
서울특별시,양천구,목5동,36.69,0.740416947,0.075448487,0.000214335,0.075662822
서울특별시,양천구,신월1동,36.69,0.740416947,0.075448487,3.34E-05,0.075481863
서울특별시,양천구,신월2동,36.69,0.740416947,0.075448487,3.64E-05,0.075484858
서울특별시,양천구,신월3동,36.69,0.740416947,0.075448487,1.97E-05,0.07546818
서울특별시,양천구,신월4동,36.69,0.740416947,0.075448487,3.77E-05,0.075486179
서울특별시,양천구,신월5동,36.69,0.740416947,0.075448487,3.07E-05,0.075479166
서울특별시,양천구,신월6동,36.69,0.740416947,0.075448487,3.87E-05,0.075487217
서울특별시,양천구,신월7동,36.69,0.740416947,0.075448487,0.000777872,0.076226359
서울특별시,양천구,신정1동,36.69,0.740416947,0.075448487,0.00019466,0.075643147
서울특별시,양천구,신정2동,36.69,0.740416947,0.075448487,1.45E-05,0.075463003
서울특별시,양천구,신정3동,36.69,0.740416947,0.075448487,0.003990126,0.079438613
서울특별시,양천구,신정4동,36.69,0.740416947,0.075448487,3.87E-05,0.075487173
서울특별시,양천구,신정6동,36.69,0.740416947,0.075448487,0.000254075,0.075702562
서울특별시,양천구,신정7동,36.69,0.740416947,0.075448487,0.000670188,0.076118675
서울특별시,강서구,염창동,37.7,0.706455952,0.071987861,0.000354349,0.072342211
서울특별시,강서구,등촌1동,37.7,0.706455952,0.071987861,1.93E-05,0.072007207
서울특별시,강서구,등촌2동,37.7,0.706455952,0.071987861,5.59E-06,0.071993449
서울특별시,강서구,등촌3동,37.7,0.706455952,0.071987861,0.000189901,0.072177762
서울특별시,강서구,화곡1동,37.7,0.706455952,0.071987861,3.33E-05,0.072021148
서울특별시,강서구,화곡2동,37.7,0.706455952,0.071987861,2.23E-05,0.072010208
서울특별시,강서구,화곡3동,37.7,0.706455952,0.071987861,3.89E-05,0.072026755
서울특별시,강서구,화곡4동,37.7,0.706455952,0.071987861,0.006028074,0.078015936
서울특별시,강서구,화곡본동,37.7,0.706455952,0.071987861,5.93E-05,0.072047168
서울특별시,강서구,화곡6동,37.7,0.706455952,0.071987861,0.00038134,0.072369201
서울특별시,강서구,화곡8동,37.7,0.706455952,0.071987861,0.000193755,0.072181616
서울특별시,강서구,가양1동,37.7,0.706455952,0.071987861,0.002717509,0.074705371
서울특별시,강서구,가양2동,37.7,0.706455952,0.071987861,0.000331493,0.072319354
서울특별시,강서구,가양3동,37.7,0.706455952,0.071987861,0.000248372,0.072236234
서울특별시,강서구,발산1동,37.7,0.706455952,0.071987861,0.00045372,0.072441581
서울특별시,강서구,우장산동,37.7,0.706455952,0.071987861,0.001076479,0.07306434
서울특별시,강서구,공항동,37.7,0.706455952,0.071987861,0.000144332,0.072132193
서울특별시,강서구,방화1동,37.7,0.706455952,0.071987861,0.000110644,0.072098505
서울특별시,강서구,방화2동,37.7,0.706455952,0.071987861,0.00217663,0.074164491
서울특별시,강서구,방화3동,37.7,0.706455952,0.071987861,0.001587432,0.073575294
서울특별시,구로구,신도림동,42.71,0.537995965,0.054821789,4.00E-05,0.054861784
서울특별시,구로구,구로1동,42.71,0.537995965,0.054821789,0,0.054821789
서울특별시,구로구,구로2동,42.71,0.537995965,0.054821789,3.88E-05,0.054860616
서울특별시,구로구,구로3동,42.71,0.537995965,0.054821789,7.87E-06,0.054829659
서울특별시,구로구,구로4동,42.71,0.537995965,0.054821789,5.93E-05,0.054881083
서울특별시,구로구,구로5동,42.71,0.537995965,0.054821789,0.000104661,0.05492645
서울특별시,구로구,가리봉동,42.71,0.537995965,0.054821789,0,0.054821789
서울특별시,구로구,고척1동,42.71,0.537995965,0.054821789,2.49E-05,0.054846731
서울특별시,구로구,고척2동,42.71,0.537995965,0.054821789,0.001367287,0.056189076
서울특별시,구로구,개봉1동,42.71,0.537995965,0.054821789,0.000316306,0.055138095
서울특별시,구로구,개봉2동,42.71,0.537995965,0.054821789,7.66E-06,0.054829449
서울특별시,구로구,개봉3동,42.71,0.537995965,0.054821789,0.002794267,0.057616056
서울특별시,구로구,오류1동,42.71,0.537995965,0.054821789,1.31E-05,0.054834856
서울특별시,구로구,오류2동,42.71,0.537995965,0.054821789,0.000625223,0.055447012
서울특별시,구로구,수궁동,42.71,0.537995965,0.054821789,0.000342947,0.055164736
서울특별시,구로구,항동,42.71,0.537995965,0.054821789,0.00161853,0.056440318
서울특별시,금천구,가산동,47.15,0.388702085,0.039608742,1.78E-05,0.039626568
서울특별시,금천구,독산1동,47.15,0.388702085,0.039608742,0.000117487,0.03972623
서울특별시,금천구,독산2동,47.15,0.388702085,0.039608742,4.36E-05,0.039652339
서울특별시,금천구,독산3동,47.15,0.388702085,0.039608742,6.85E-05,0.039677205
서울특별시,금천구,독산4동,47.15,0.388702085,0.039608742,0.000320851,0.039929593
서울특별시,금천구,시흥1동,47.15,0.388702085,0.039608742,3.17E-05,0.039640406
서울특별시,금천구,시흥2동,47.15,0.388702085,0.039608742,0,0.039608742
서울특별시,금천구,시흥3동,47.15,0.388702085,0.039608742,0.000127775,0.039736517
서울특별시,금천구,시흥4동,47.15,0.388702085,0.039608742,8.97E-05,0.039698454
서울특별시,금천구,시흥5동,47.15,0.388702085,0.039608742,8.62E-05,0.039694981
서울특별시,영등포구,영등포본동,39.33,0.651647613,0.066402892,0.000409578,0.06681247
서울특별시,영등포구,영등포동,39.33,0.651647613,0.066402892,5.92E-05,0.066462141
서울특별시,영등포구,여의동,39.33,0.651647613,0.066402892,9.65E-05,0.066499392
서울특별시,영등포구,당산1동,39.33,0.651647613,0.066402892,6.56E-05,0.066468511
서울특별시,영등포구,당산2동,39.33,0.651647613,0.066402892,4.03E-05,0.066443175
서울특별시,영등포구,도림동,39.33,0.651647613,0.066402892,3.48E-05,0.066437664
서울특별시,영등포구,문래동,39.33,0.651647613,0.066402892,0.000116714,0.066519606
서울특별시,영등포구,양평1동,39.33,0.651647613,0.066402892,1.00E-05,0.066412903
서울특별시,영등포구,양평2동,39.33,0.651647613,0.066402892,7.23E-05,0.06647516
서울특별시,영등포구,신길1동,39.33,0.651647613,0.066402892,0.000113965,0.066516856
서울특별시,영등포구,신길3동,39.33,0.651647613,0.066402892,2.64E-05,0.066429255
서울특별시,영등포구,신길4동,39.33,0.651647613,0.066402892,0.000167545,0.066570436
서울특별시,영등포구,신길5동,39.33,0.651647613,0.066402892,0.00031111,0.066714001
서울특별시,영등포구,신길6동,39.33,0.651647613,0.066402892,1.65E-05,0.066419398
서울특별시,영등포구,신길7동,39.33,0.651647613,0.066402892,2.96E-05,0.066432527
서울특별시,영등포구,대림1동,39.33,0.651647613,0.066402892,9.62E-05,0.066499126
서울특별시,영등포구,대림2동,39.33,0.651647613,0.066402892,1.77E-05,0.06642059
서울특별시,영등포구,대림3동,39.33,0.651647613,0.066402892,7.57E-05,0.06647864
서울특별시,동작구,노량진1동,39.37,0.650302623,0.066265837,0.000500039,0.066765876
서울특별시,동작구,노량진2동,39.37,0.650302623,0.066265837,0.006603076,0.072868914
서울특별시,동작구,상도1동,39.37,0.650302623,0.066265837,1.55E-05,0.066281337
서울특별시,동작구,상도2동,39.37,0.650302623,0.066265837,3.70E-05,0.066302808
서울특별시,동작구,상도3동,39.37,0.650302623,0.066265837,0.001920839,0.068186677
서울특별시,동작구,상도4동,39.37,0.650302623,0.066265837,1.12E-06,0.066266955
서울특별시,동작구,흑석동,39.37,0.650302623,0.066265837,0.001615915,0.067881752
서울특별시,동작구,사당1동,39.37,0.650302623,0.066265837,1.22E-05,0.066277999
서울특별시,동작구,사당2동,39.37,0.650302623,0.066265837,0.000201418,0.066467255
서울특별시,동작구,사당3동,39.37,0.650302623,0.066265837,0.005963131,0.072228968
서울특별시,동작구,사당4동,39.37,0.650302623,0.066265837,2.90E-05,0.066294867
서울특별시,동작구,사당5동,39.37,0.650302623,0.066265837,0.0003524,0.066618237
서울특별시,동작구,대방동,39.37,0.650302623,0.066265837,1.77E-05,0.066283561
서울특별시,동작구,신대방1동,39.37,0.650302623,0.066265837,3.47E-05,0.066300519
서울특별시,동작구,신대방2동,39.37,0.650302623,0.066265837,0,0.066265837
서울특별시,관악구,보라매동,39.18,0.656691325,0.066916846,5.89E-06,0.066922736
서울특별시,관악구,청림동,39.18,0.656691325,0.066916846,0,0.066916846
서울특별시,관악구,성현동,39.18,0.656691325,0.066916846,0,0.066916846
