시도명,시군구명,행정동,예방접종_원값,예방접종_정규화,예방접종_가중치
서울특별시,서초구,방배4동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,양재1동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,양재2동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,내곡동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,강남구,신사동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,논현1동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,논현2동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,압구정동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,청담동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,삼성1동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,삼성2동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,대치1동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,대치2동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,대치4동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,역삼1동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,역삼2동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,도곡1동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,도곡2동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,개포1동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,개포2동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,개포3동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,개포4동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,세곡동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,일원본동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,일원1동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,강남구,수서동,85.93333333333334,0.3678474114441424,0.035497275204359746
서울특별시,송파구,풍납1동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,풍납2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,거여1동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,거여2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,마천1동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,마천2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,방이1동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,방이2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,오륜동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,오금동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,송파1동,90.06666666666666,0.7057220708446863,0.06810217983651223
